gene,pca_1,pca_2,importance,category
GADD45A,1.4128045,-0.33016413,6.2791636955208415e-06,Other Genes
GADD45B,2.049443,1.9459141,5.662116313530097e-05,Other Genes
GADD45G,-0.13925765,-0.22762671,9.94196480956359e-07,Other Genes
GADD45GIP1,1.1214851,0.8073797,9.348022317964125e-06,Other Genes
GADL1,-1.0032647,-0.9161848,3.9624290856398145e-08,Other Genes
GAGE10,0.17362742,1.1700538,5.752144085761578e-09,Other Genes
GAK,-2.3278763,0.66323626,4.258437338107136e-06,Other Genes
GAL,0.9569737,0.77661014,5.827103840489116e-08,Other Genes
GAL3ST1,-0.85098594,1.6388519,4.134607047635364e-09,Other Genes
GAL3ST2,0.733198,0.09677911,1.6315883702639368e-08,Other Genes
GAL3ST4,-1.2906557,-0.62585443,3.2683023162779827e-06,Other Genes
GALC,1.0133426,-0.41345012,2.775887572974222e-06,Other Genes
GALE,-0.5262327,1.01357,2.934197433828972e-07,Other Genes
GALK1,-0.39791572,-1.2239885,2.465013247303574e-06,Other Genes
GALK2,-0.6325079,0.19927649,1.4536822147068708e-06,Other Genes
GALM,-0.26265407,1.5637376,8.008530010196325e-07,Other Genes
GALNS,-0.9484624,-1.0640324,2.3953536529481924e-06,Other Genes
GALNT1,-1.462691,0.9951918,1.237070737674079e-05,Other Genes
GALNT10,1.3581613,0.48909208,1.9308441453039935e-06,Other Genes
GALNT11,-0.78493315,-0.3900144,2.000936155536892e-06,Other Genes
GALNT12,0.10329966,0.98086464,1.942363302393798e-07,Other Genes
GALNT13,-0.23916142,0.93157196,2.330840528992321e-09,Other Genes
GALNT14,0.12545787,-0.41321498,5.755772044516942e-08,Other Genes
GALNT15,1.1966262,0.17289613,7.933072001556175e-09,Other Genes
GALNT16,-0.23451443,1.3719935,1.3008210829755214e-08,Other Genes
GALNT18,-1.7254782,-1.5545744,7.256067212476949e-09,Other Genes
GALNT2,-1.5121434,-1.152014,8.088655776548693e-06,Other Genes
GALNT3,0.7107806,1.0362728,1.7173107395018765e-06,Other Genes
GALNT4,-1.8830931,-1.2666264,1.9575779654350667e-06,Other Genes
GALNT5,-0.56217265,-0.45443717,4.0755625814429414e-07,Other Genes
GALNT6,-0.4112187,0.873238,4.441976989704282e-06,Other Genes
GALNT7,-0.7811797,0.22371398,4.782670972468816e-06,Other Genes
GALNT8,-0.62849975,0.8256515,4.3981433558718434e-09,Other Genes
GALNT9,-1.2443209,0.7469622,2.7443010948358466e-09,Other Genes
GALNTL6,-0.2659663,0.1829906,1.0904639602280994e-09,Other Genes
GALR1,1.2160411,0.32821554,2.642988128644376e-08,Other Genes
GALR2,0.074405484,1.2661049,7.048860347679349e-08,Other Genes
GALR3,-0.8149635,-1.1920546,5.075141623755102e-09,Other Genes
GALT,1.3730993,-1.6358168,2.83487699133265e-07,Other Genes
GAMT,-0.50597966,-0.34870172,3.541447813690284e-07,Other Genes
GAN,0.12691887,-0.8800334,4.0069462363385416e-09,Other Genes
GANAB,-0.07194395,0.83374333,5.919446437466823e-06,Other Genes
GANC,0.083266094,-0.9415282,1.2270975016118968e-06,Other Genes
GAP43,-0.06223756,0.90524703,6.579061487351712e-09,Other Genes
GAPDH,0.34577104,0.004835597,9.220212448807322e-05,Select Genes
GAPDHS,1.2282077,2.4760556,1.7142805766149213e-08,Other Genes
GAPLINC,0.85149366,-2.0134246,1.7969727828723824e-08,Other Genes
GAPT,-1.269516,-1.1390148,3.760400895775067e-05,Other Genes
GAPVD1,-1.649107,-0.20890015,8.861225699394843e-06,Other Genes
GAR1,0.088306785,-0.4149776,7.1577727119794175e-06,Other Genes
GAREM1,0.06075017,0.2302559,5.7330478634864255e-08,Other Genes
GAREM2,-0.005683793,-0.7253257,5.5381602225506844e-08,Other Genes
GARNL3,0.9287418,0.032556765,4.492668916890633e-08,Other Genes
GARS,-1.5677816,-0.96595097,6.665983220854994e-06,Other Genes
GARS-DT,2.3787737,-1.6137496,5.0451490816436144e-06,Other Genes
GART,-0.65546346,2.0384727,6.126967722014577e-08,Other Genes
GAS1,0.31727183,0.625933,9.10574863432062e-08,Other Genes
GAS1RR,-0.86218965,1.1170976,1.3903068881148644e-09,Other Genes
GAS2,-0.3091092,-1.527092,3.036405904658204e-07,Other Genes
GAS2L1,-0.09629156,0.8713546,3.7945300198907233e-06,Other Genes
GAS2L2,-0.580099,1.0916619,4.661681524349049e-09,Other Genes
GAS2L3,-0.050045088,-0.23262157,8.016451487929885e-06,Other Genes
GAS5,-2.5184455,-0.064944275,8.287900370401112e-06,Other Genes
GAS5-AS1,1.6184366,0.3341861,4.3650039432164554e-08,Other Genes
GAS6,-0.853073,0.6705623,1.4531513863505345e-08,Other Genes
GAS6-AS1,-0.94692624,0.5415951,7.415008717778602e-08,Other Genes
GAS6-DT,-0.64351994,-0.758402,4.7030273473697944e-08,Other Genes
GAS7,-1.037739,-1.9203409,5.1719933128461745e-05,Other Genes
GAS8,-0.18028893,0.18073356,2.707815984209777e-07,Other Genes
GASAL1,-0.6421538,0.06311951,7.058628553782769e-07,Other Genes
GASK1A,0.490164,-0.39775854,3.721146017458666e-09,Other Genes
GASK1B,-1.0810411,-1.5126333,7.019770291622952e-06,Other Genes
GATA1,0.63611144,0.8079768,6.342351943427389e-08,Other Genes
GATA2,-1.1132808,0.5800681,1.2791398652351037e-07,Other Genes
GATA2-AS1,-0.015132798,-0.25476217,5.6167432181527725e-08,Other Genes
GATA3,0.39649665,-0.28711203,1.1223122377208348e-06,Other Genes
GATA3-AS1,-1.1099567,-1.6508161,3.3440008895479525e-09,Other Genes
GATA4,-0.03129731,0.14614184,2.330840528992321e-09,Other Genes
GATA6,-1.0485724,-0.71626145,5.951139584580265e-08,Other Genes
GATA6-AS1,-1.4333357,-1.0130162,1.6315883702639368e-08,Other Genes
GATAD1,0.54115605,-0.9058338,6.5130511641820806e-06,Other Genes
GATAD2A,-0.02204779,-0.36222485,1.9100795447669626e-06,Other Genes
GATAD2B,1.3764737,0.37539393,3.9929432830487255e-06,Other Genes
GATB,-0.2046863,-0.0023369838,3.08610412869284e-07,Other Genes
GATC,0.739516,0.33227128,2.970212754025298e-06,Other Genes
GATD1,-1.2715594,-1.1129415,1.9037421970381889e-06,Other Genes
GATD3A,-0.51898354,-2.6131458,6.138777861309289e-08,Other Genes
GATD3B,-0.5720911,0.107272014,3.07246243705882e-06,Other Genes
GATM,0.68271387,-2.0135014,1.1253073518553323e-06,Other Genes
GAU1,-0.24703403,2.032754,9.323362115881605e-09,Other Genes
GBA,-1.0084544,1.4870907,4.1888772783677925e-06,Other Genes
GBA2,-1.5264027,0.6842031,1.6148220770470191e-06,Other Genes
GBE1,0.23069914,-1.254459,1.589668976217211e-06,Other Genes
GBF1,-1.4079204,-1.0361335,1.0731434968640773e-06,Other Genes
GBGT1,-1.3755062,0.03520339,1.962794467837778e-06,Other Genes
GBP1,0.30483246,-1.6886878,0.0004515571189073203,Other Genes
GBP2,0.2701438,-0.6432588,0.0001484468107335032,Other Genes
GBP3,1.6453764,-0.044265963,1.2828273957398774e-05,Other Genes
GBP4,2.0086272,0.09048497,0.00017774362333778648,Other Genes
GBP5,0.14359798,-1.1170106,0.0001445146816317861,Other Genes
GBP6,1.258087,0.8379984,2.3597828373806922e-07,Other Genes
GBP7,-0.13572198,1.6368866,4.060324368228569e-06,Other Genes
GBX1,-0.2283975,-1.1914823,2.330840528992321e-09,Other Genes
GCA,-0.32590762,1.0525873,1.9239049462230986e-05,Other Genes
GCAT,1.7280233,0.8266238,1.0365705159606361e-07,Other Genes
GCC1,0.4032198,1.1438224,6.537471372376733e-07,Other Genes
GCC2,-0.2450317,0.4144084,2.6145897267641064e-05,Other Genes
GCC2-AS1,-1.0641388,0.89115083,8.379664510049984e-08,Other Genes
GCDH,0.44799036,-1.0381982,1.0111851754984203e-06,Other Genes
GCFC2,-1.2366351,-1.4314452,1.5833752785367542e-06,Other Genes
GCGR,0.48079327,-1.0049177,3.4962608866108474e-08,Other Genes
GCH1,-0.7051687,0.572995,4.148881348473006e-05,Other Genes
GCHFR,1.7678962,-1.0566487,8.74103709270696e-06,Other Genes
GCK,-1.4539232,-0.097716995,7.157906045049872e-08,Other Genes
GCKR,0.9308245,0.024435868,1.8812109337790967e-07,Other Genes
GCLC,0.35975194,-1.5989912,3.1529345837783496e-05,Other Genes
GCLM,-1.6227776,1.1625788,4.867331574929796e-06,Other Genes
GCM1,1.1961122,0.16495474,4.7443732639059987e-08,Other Genes
GCM2,-0.11861485,-0.2955956,6.992521586933123e-09,Other Genes
GCN1,0.86629725,1.6979877,1.4998540458433455e-06,Other Genes
GCNA,-1.1193829,0.6569423,6.84918656354612e-07,Other Genes
GCNT1,1.3867198,0.56003815,1.463886820733206e-05,Other Genes
GCNT2,-0.3227551,-0.8577347,1.3069276404239208e-06,Other Genes
GCNT3,-2.4666984,1.1071534,9.850454761386263e-09,Other Genes
GCNT4,1.8370129,-1.4926159,2.388698857653466e-07,Other Genes
GCNT7,-1.429062,1.1650712,8.759989405718227e-09,Other Genes
GCOM1,-1.3223221,3.1415715,5.244156919259106e-08,Other Genes
GCSAM,0.56514215,-0.3511765,2.1277795660036848e-07,Other Genes
GCSAML,-1.0862476,-1.3245842,1.410594265996341e-07,Other Genes
GCSH,-0.11979933,-1.7968321,1.6270857283339946e-06,Other Genes
GDA,1.5211989,1.3272694,1.0000365510207729e-08,Other Genes
GDAP1,1.0544511,-0.2302915,1.0467821275990871e-07,Other Genes
GDAP1L1,-0.50157666,-1.4762158,1.5075504336653175e-08,Other Genes
GDAP2,-0.043194264,0.04399257,1.7793058315600272e-06,Other Genes
GDE1,-0.96817297,-0.9303559,8.684207363756549e-06,Other Genes
GDF10,0.9529159,0.46993342,4.056483381591274e-08,Other Genes
GDF11,-0.5056091,-0.5621997,2.3053818792824518e-07,Other Genes
GDF15,-2.1861913,1.7665759,1.620710671455751e-08,Other Genes
GDF5,0.61835116,0.31029636,5.075141623755102e-09,Other Genes
GDF5OS,0.8188261,0.63604504,9.323362115881605e-09,Other Genes
GDF6,0.0514303,0.67371154,9.323362115881605e-09,Other Genes
GDF7,0.097546205,0.017981967,2.992108329073848e-07,Other Genes
GDF9,1.2758023,0.33768508,1.1218019339354362e-07,Other Genes
GDI1,-1.1175408,-1.35405,4.085812361390566e-06,Other Genes
GDI2,0.7536806,-0.5231998,5.935808333576309e-06,Other Genes
GDNF,-0.3181776,1.2123759,2.330840528992321e-09,Other Genes
GDNF-AS1,1.7364345,-0.8379662,7.496406344391059e-08,Other Genes
GDPD1,-1.5592993,-1.4921855,5.318327955899235e-07,Other Genes
GDPD3,-0.042229287,-0.188409,4.85658155037677e-08,Other Genes
GDPD5,-1.0694017,1.1173649,2.3795592567188526e-07,Other Genes
GDPGP1,1.0677848,-0.19072694,2.563784039401209e-07,Other Genes
GEM,1.4772851,1.4114431,1.4180418119155998e-07,Other Genes
GEMIN2,-0.45163944,1.5090275,1.13917118296345e-06,Other Genes
GEMIN4,0.39035517,0.6838527,6.577899182709325e-07,Other Genes
GEMIN5,-0.69520265,0.9529428,5.574018500395666e-07,Other Genes
GEMIN6,-1.069905,0.90546924,2.5568295478285295e-06,Other Genes
GEMIN7,0.7156029,-0.9915658,4.029904002474157e-08,Other Genes
GEMIN7-AS1,3.342247,1.9298273,1.0675952398792232e-07,Other Genes
GEMIN8,0.63370264,0.52652717,7.237208206056062e-07,Other Genes
GEN1,0.029701428,-1.3007613,2.504577533157845e-07,Other Genes
GET1,0.09082638,-2.1595817,2.2985391715028606e-06,Other Genes
GET3,0.35570908,-1.0575993,1.910887531817095e-06,Other Genes
GET4,-0.9788059,0.6780732,9.354303333112983e-08,Other Genes
GFAP,-1.0228127,-0.7857176,1.0413824211236603e-08,Other Genes
GFER,0.4213285,-0.35573232,5.87119640867144e-07,Other Genes
GFI1,-0.27519515,0.30418554,6.070810782771788e-08,Other Genes
GFI1B,-0.73245513,0.62862813,2.2558846372976222e-08,Other Genes
GFM1,1.5549139,-0.97034293,1.5462517840157058e-06,Other Genes
GFM2,-1.627859,1.3212417,1.0222834380346498e-06,Other Genes
GFOD1,2.3502584,-1.3371122,5.847811560124593e-07,Other Genes
GFOD1-AS1,-1.87585,-0.6680521,1.2067663210425188e-08,Other Genes
GFOD2,0.113935,-0.73244727,1.1268255141197128e-06,Other Genes
GFPT1,1.2233031,-0.2878452,2.4976409547024026e-06,Other Genes
GFPT2,-1.5949955,-1.5251392,4.5845803569883147e-07,Other Genes
GFRA1,-0.35465693,0.32986856,2.330840528992321e-09,Other Genes
GFRA2,0.6628853,-2.9734144,4.930210382604522e-07,Other Genes
GFRAL,-1.0797904,1.2419021,2.330840528992321e-09,Other Genes
GFY,-0.12999302,0.93730015,6.579061487351712e-09,Other Genes
GGA1,0.86398137,-0.22943763,9.872778646273326e-06,Other Genes
GGA2,-0.2852333,1.0540932,9.514625801017915e-06,Other Genes
GGA3,1.7618452,0.45253402,3.2237665518325087e-06,Other Genes
GGACT,1.8395844,-1.7550801,1.8698026891377066e-07,Other Genes
GGCT,-0.30586466,0.17870589,3.4447986379686144e-06,Other Genes
GGCX,1.7340925,-1.2445389,1.0216571639033183e-06,Other Genes
GGH,-1.1316607,0.31062987,5.170982569655282e-07,Other Genes
GGN,-0.88815355,0.786502,3.0187312955859255e-08,Other Genes
GGNBP2,1.6067245,-1.8030795,2.3119560403445275e-06,Other Genes
GGPS1,-1.0712266,0.5245515,3.933163611980468e-06,Other Genes
GGT1,2.495523,-0.3344134,1.2403821633835229e-09,Other Genes
GGT1-1,-0.17662473,0.12013411,2.154094958379694e-08,Other Genes
GGT2,0.48864874,0.9922543,9.323362115881605e-09,Other Genes
GGT5,1.2601129,0.11099862,4.188743316556026e-07,Other Genes
GGT6,0.14851934,0.70043695,3.0414555227633446e-08,Other Genes
GGT7,-0.35410643,-1.5859352,2.4280682368800273e-07,Other Genes
GGTLC3,-1.1246908,-1.4980385,2.330840528992321e-09,Other Genes
GH1,2.254486,-0.81254864,3.834762723972571e-09,Other Genes
GHDC,0.79578483,-0.075568534,3.0930030021817046e-07,Other Genes
GHET1,1.0072974,-0.24159569,4.1577979743970306e-08,Other Genes
GHITM,0.33887303,-0.95993364,2.8127099478975296e-06,Other Genes
GHR,-0.27009982,1.1590403,3.7706909493469314e-08,Other Genes
GHRH,-1.5226429,-0.15590508,1.9173813620520445e-09,Other Genes
GHRL,0.9332881,-0.66689664,7.335616326678772e-07,Other Genes
GHRLOS,-1.253609,-0.8605976,3.2956714721768395e-07,Other Genes
GHSR,-1.3829637,1.9543736,2.5639245818111806e-08,Other Genes
GID4,0.1214876,0.64547545,1.6973372167149286e-06,Other Genes
GID8,0.4616465,-0.6845436,4.317766629938159e-06,Other Genes
GIGYF1,-0.83698213,1.570481,1.7904302513744173e-06,Other Genes
GIGYF2,-0.663692,0.21348877,5.22042292106539e-06,Other Genes
GIHCG,-3.1254158,-1.0112813,2.4571109381662e-07,Other Genes
GIMAP1,-1.2269421,-0.95383024,1.4762553487218599e-05,Other Genes
GIMAP2,-0.45000172,1.5341277,3.256874432597363e-06,Other Genes
GIMAP4,0.84269893,-1.9811084,2.5693803817826576e-05,Other Genes
GIMAP5,1.9598392,0.27927482,1.5904724152016975e-05,Other Genes
GIMAP6,0.4689597,0.81020963,2.2594891968737474e-06,Other Genes
GIMAP7,-0.22505711,1.1675715,2.678286089345027e-05,Other Genes
GIMAP8,-0.6033042,0.42554656,4.546476937412017e-06,Other Genes
GIMD1,-1.0804074,-0.949777,3.154130996962226e-08,Other Genes
GIN1,0.25681207,-1.4805964,2.3918187422422376e-06,Other Genes
GINM1,-1.5542717,-0.21417965,3.716121060564172e-06,Other Genes
GINS1,-0.35111025,-0.83151746,1.0293895571448173e-07,Other Genes
GINS2,-0.8155743,-1.4206576,1.9162936235507962e-07,Other Genes
GINS3,1.3665636,0.51809996,6.124738193283822e-08,Other Genes
GINS4,-0.8061631,-0.28700507,1.834816814242027e-07,Other Genes
GIPC1,-0.7420008,-0.49225432,1.4991069222668292e-06,Other Genes
GIPC2,0.05428438,-2.4593134,9.864964967310655e-08,Other Genes
GIPC3,-2.5425224,-0.6168597,1.0560589064057772e-07,Other Genes
GIPR,0.12038587,1.7359192,2.966980498915801e-08,Other Genes
GIT1,-0.52803963,0.0755639,2.9432120892729455e-06,Other Genes
GIT2,-1.8098483,-0.80356026,9.912499786185071e-06,Other Genes
GJA1,0.4450804,0.6082759,3.3872150498249246e-08,Other Genes
GJA10,2.3469827,0.43786958,1.6315883702639368e-08,Other Genes
GJA3,-0.6406524,-1.3283753,1.7664004849617962e-06,Other Genes
GJA4,1.5691872,-0.40797976,6.992521586933123e-09,Other Genes
GJA8,1.1206267,-0.79323494,2.330840528992321e-09,Other Genes
GJA9,-0.9482651,-0.4286083,6.435930863115065e-08,Other Genes
GJB1,-1.8397907,-0.024733374,2.7443010948358466e-09,Other Genes
GJB2,-1.5077101,-0.14457671,4.436173942424617e-05,Other Genes
GJB6,2.6085482,-3.553615,8.695917058892369e-08,Other Genes
GJB7,2.1739461,0.15510085,2.191716305601635e-07,Other Genes
GJC1,-0.12192662,-2.141178,1.6088654445287538e-08,Other Genes
GJC2,-0.13757792,-0.08560712,4.27457612627564e-08,Other Genes
GJC3,-0.3574542,0.96313363,9.165712668339769e-08,Other Genes
GJD3,-0.75868416,0.0059013576,2.5639246284490826e-08,Other Genes
GJD4,0.55305743,0.66321784,1.3985043173734727e-08,Other Genes
GK,0.29641974,0.4546069,3.9123174092677995e-05,Other Genes
GK-AS1,1.7505343,0.88601685,2.0319192026155735e-07,Other Genes
GK-IT1,1.2616727,0.24350612,4.224818392650687e-07,Other Genes
GK3P,-0.35176608,-1.4482298,7.172898189914945e-08,Other Genes
GK5,0.5909239,0.41059932,6.786162664199004e-06,Other Genes
GKAP1,0.29679504,-0.74122506,1.2350959311926852e-06,Other Genes
GKN2,0.4129215,0.5459409,2.330840528992321e-09,Other Genes
GLA,-0.7857378,-0.40494758,6.921269538308742e-06,Other Genes
GLB1,0.11630969,1.0063562,7.407968636719983e-06,Other Genes
GLB1L,0.7121702,0.1363555,5.590074290110176e-07,Other Genes
GLB1L2,-1.8570155,0.5533648,2.4362588233942032e-08,Other Genes
GLB1L3,-0.55591947,0.58365095,5.62400193271742e-08,Other Genes
GLCCI1,-0.3344466,-0.9075105,6.081028464425548e-06,Other Genes
GLCE,-1.3286425,1.1118717,3.245161330525841e-07,Other Genes
GLDC,1.7148359,0.5466473,5.793494568152042e-08,Other Genes
GLDN,1.4182725,0.38547122,3.729344846212355e-08,Other Genes
GLE1,-1.8961945,-0.34785646,2.755262872412342e-06,Other Genes
GLG1,0.031835213,-0.80619353,1.56199236278528e-05,Other Genes
GLI1,1.1888549,-0.81154746,1.2083130622003563e-07,Other Genes
GLI3,0.43877742,-0.6229105,1.7180520595334214e-07,Other Genes
GLI4,-0.12769575,2.0247025,4.2499831870090176e-07,Other Genes
GLIDR,1.1803865,-0.804884,3.7168474664617567e-07,Other Genes
GLIPR1,-0.7501758,-0.70110786,3.975225348304556e-05,Other Genes
GLIPR1L1,-0.57693857,-0.38930392,3.0037389170608e-08,Other Genes
GLIPR1L2,-1.1467952,1.1703738,3.4534631693746995e-07,Other Genes
GLIPR2,-0.049367324,-0.11322368,1.8890991596478837e-06,Other Genes
GLIS1,-1.6793264,0.85883,1.5039226612569776e-09,Other Genes
GLIS2,-2.103199,0.26310968,1.210174952512363e-07,Other Genes
GLIS2-AS1,-1.0441928,-0.113513984,8.269215979491663e-10,Other Genes
GLIS3,1.4885771,1.2883999,1.5761822696177538e-06,Other Genes
GLIS3-AS1,0.99234587,2.4247894,7.033868155773052e-08,Other Genes
GLMN,-2.3557847,-2.2568269,5.7255937345205e-07,Other Genes
GLMP,0.44417846,2.2691407,1.0732557287931511e-06,Other Genes
GLO1,-1.3437335,-1.1845984,2.589875988282534e-06,Other Genes
GLOD4,-0.563534,2.3211045,3.2552445658667345e-06,Other Genes
GLOD5,-0.37806153,-0.7702231,1.6992886164865046e-08,Other Genes
GLP1R,0.52145696,-0.52183956,1.1654203111194493e-08,Other Genes
GLP2R,0.029671254,-1.5293134,7.172898469742356e-08,Other Genes
GLRA1,1.73501,-0.49855512,1.0904639602280994e-09,Other Genes
GLRA2,0.61925083,-0.5468482,1.439850373928599e-08,Other Genes
GLRA3,0.42803493,2.107567,4.1691596010496555e-08,Other Genes
GLRB,-2.3352394,0.49161947,6.992521586933123e-09,Other Genes
GLRX,-1.4844044,0.30487192,1.724832770607213e-05,Other Genes
GLRX2,-1.1153803,1.5486531,6.459001731089389e-06,Other Genes
GLRX3,-1.7848043,-0.9118763,1.3376233901372609e-06,Other Genes
GLRX5,0.43280444,-0.8944818,4.722608132648186e-06,Other Genes
GLS,1.2524698,-0.7083769,3.528803951556398e-05,Other Genes
GLS2,0.03798768,-0.36704874,1.1406605792329735e-07,Other Genes
GLT1D1,-1.2422073,1.2318879,1.0453294074272572e-06,Other Genes
GLT8D1,0.56978273,0.38359308,2.5236439120438826e-06,Other Genes
GLT8D2,1.9656339,-0.68600714,9.77864506961053e-08,Other Genes
GLTP,-0.44665876,-1.3098681,2.1767963774351115e-06,Other Genes
GLTPD2,1.1228324,0.2268336,7.398252523151785e-08,Other Genes
GLUD1,0.14773439,-0.47815278,7.729548027645477e-06,Other Genes
GLUD2,1.7724242,-0.56672335,1.8946569944918373e-08,Other Genes
GLUL,-1.2677608,-0.38616621,8.48138124046624e-05,Other Genes
GLYAT,-0.093008436,-0.26734427,2.330840528992321e-09,Other Genes
GLYATL1,0.39530736,-0.98941475,2.0673032935508044e-09,Other Genes
GLYATL1B,0.35350215,-1.3911353,3.590315275738741e-08,Other Genes
GLYATL2,-3.0767467,1.7338908,1.0000366909344788e-08,Other Genes
GLYCTK,-0.6752864,1.0689461,6.797503400845256e-08,Other Genes
GLYCTK-AS1,-0.9119954,-1.5488245,5.7743937798180435e-08,Other Genes
GLYR1,0.14744875,1.2575946,9.18868809407807e-06,Other Genes
GM2A,-0.065947965,0.10926186,8.265776530038538e-06,Other Genes
GMCL1,-1.0876722,0.62117696,6.1519179021811256e-06,Other Genes
GMCL2,-0.97970533,0.4479645,4.661681057970029e-09,Other Genes
GMDS,-0.151105,-2.1089165,3.720022055063135e-07,Other Genes
GMDS-DT,1.778572,-1.2393404,8.466483168772085e-07,Other Genes
GMEB1,0.1332413,-0.36123437,3.596192327103975e-07,Other Genes
GMEB2,0.9550288,0.73543155,1.266412106263482e-07,Other Genes
GMFB,-1.5401078,-0.69781435,5.730830877080777e-07,Other Genes
GMFG,0.81565136,0.48649937,2.2452739655428832e-05,Other Genes
GMIP,1.0253481,-0.074953295,5.912388390910356e-06,Other Genes
GML,-0.34197322,-1.5089583,1.4662045635741208e-08,Other Genes
GMNN,1.2983118,0.024558237,7.946109577102105e-07,Other Genes
GMPPA,-1.538013,0.26534185,1.5013843007599917e-07,Other Genes
GMPPB,2.7250428,-1.45892,2.111431335527019e-06,Other Genes
GMPR,-1.9483155,2.048697,9.583433681143969e-07,Other Genes
GMPR2,-0.42258063,-1.0670112,3.097487508520175e-06,Other Genes
GMPS,-1.3254262,0.52071965,4.6658337499533587e-07,Other Genes
GNA11,-0.30196023,0.916698,6.639314751609181e-07,Other Genes
GNA12,0.100838766,-0.57158667,7.1785296952110355e-06,Other Genes
GNA13,-1.0980111,1.8512955,4.458666998315718e-06,Other Genes
GNA14,2.152834,-0.434471,1.6538422622050502e-09,Other Genes
GNA14-AS1,-1.5468936,-1.6636035,2.330840528992321e-09,Other Genes
GNA15,1.9640081,-0.34836024,1.1694301340525937e-05,Other Genes
GNAI1,-0.07809134,-0.5918125,2.2853131724048119e-07,Other Genes
GNAI2,-0.6569626,0.18587562,0.00010858232001004204,Other Genes
GNAI3,-1.3314592,-0.76460046,4.085554483742988e-06,Other Genes
GNAL,-0.045530632,-1.4521737,6.522172690594505e-07,Other Genes
GNAO1,-2.0852933,-0.42564392,2.5604230131481413e-07,Other Genes
GNAQ,-0.051979113,0.30455628,1.0139625497199465e-05,Other Genes
GNAS,-2.704214,1.9999162,0.00012224763722662544,Other Genes
GNAS-AS1,2.0256894,0.42747262,2.4626134773086033e-08,Other Genes
GNAT2,0.66211784,0.4495663,1.714280483339117e-08,Other Genes
GNAT3,0.057246994,-0.22495921,2.330840528992321e-09,Other Genes
GNAZ,-0.12804009,0.6204831,2.4171636738916245e-08,Other Genes
GNB1,-0.3338225,0.6756488,8.863257289493418e-06,Other Genes
GNB1L,1.8626587,0.013484708,1.0654910917978034e-06,Other Genes
GNB2,-0.33261865,-0.21276437,2.1937096207680216e-05,Other Genes
GNB3,-0.6262345,2.40926,1.985082073250768e-08,Other Genes
GNB4,-1.1636281,1.0660486,2.037879647535659e-05,Other Genes
GNB5,1.4563777,-0.50859183,1.6312394719923127e-06,Other Genes
GNE,-0.46137553,0.7775173,1.0369044713633138e-06,Other Genes
GNG10,-1.3705981,2.7298176,2.112605457577591e-05,Other Genes
GNG11,-0.06736006,-0.48845726,6.904166403921285e-07,Other Genes
GNG12,0.626328,2.799615,7.92848957436571e-08,Other Genes
GNG12-AS1,1.838685,1.2482032,6.992521586933123e-09,Other Genes
GNG14,1.7392529,-2.1174316,4.661681057970029e-09,Other Genes
GNG2,0.084916696,-1.5994296,3.5055534846475054e-05,Other Genes
GNG3,-1.1721228,-0.6313233,6.22556974043141e-08,Other Genes
GNG4,-0.82394767,-1.0849484,3.6075332058782887e-07,Other Genes
GNG5,-0.3309797,-1.0904416,1.0290497696963892e-06,Other Genes
GNG7,1.1207887,-1.2158072,2.2542639204205694e-06,Other Genes
GNG8,-0.5079465,0.30137566,9.901893287434886e-07,Other Genes
GNGT1,-1.1420038,1.2871392,2.330840528992321e-09,Other Genes
GNGT2,0.828659,0.24106209,9.913684764221504e-07,Other Genes
GNL1,-0.04886128,-0.9124706,4.4323360768886695e-07,Other Genes
GNL2,-0.49322194,0.47936988,2.2200698479496846e-06,Other Genes
GNL3,0.64027745,0.4041233,6.692748792943397e-06,Other Genes
GNL3L,-0.13811143,-0.5299602,3.5477809999915367e-06,Other Genes
GNLY,-0.41300535,-0.36246347,0.0001339173386737113,Other Genes
GNMT,-0.72088194,-0.20383127,6.364600427094763e-08,Other Genes
GNPAT,-1.555941,0.24623191,2.721489684561591e-06,Other Genes
GNPDA1,1.4753857,-2.395061,4.749812571432101e-06,Other Genes
GNPDA2,0.9998668,-1.2775404,1.1959794290096445e-07,Other Genes
GNPNAT1,1.171417,2.0478687,2.914938144427693e-07,Other Genes
GNPTAB,0.35438797,-0.67324805,6.216503743690288e-07,Other Genes
GNPTG,0.7479578,-0.514515,4.457429926120323e-06,Other Genes
GNRH1,0.052657202,-0.93962115,2.172274715110234e-07,Other Genes
GNRH2,0.3369292,-0.51378596,4.661681057970029e-09,Other Genes
GNRHR,-1.0165334,-1.5752428,1.8646724231529398e-08,Other Genes
GNS,0.23171915,1.1491885,3.1811397537631805e-06,Other Genes
GOLGA1,0.9539154,1.7984941,4.587178375258063e-08,Other Genes
GOLGA2,0.43576878,-0.6369545,4.0665691032552114e-06,Other Genes
GOLGA3,1.2195091,1.1341442,7.262583834577681e-07,Other Genes
GOLGA4,-1.6482544,0.59281474,3.0337456040111274e-05,Other Genes
GOLGA5,0.5417441,-0.3192539,8.293243234691752e-07,Other Genes
GOLGA6A,0.12192102,0.5494516,4.248221424709186e-09,Other Genes
GOLGA6B,-0.28657988,1.6926649,2.330840528992321e-09,Other Genes
GOLGA6D,1.123225,1.4129138,1.3985043173734727e-08,Other Genes
GOLGA6L1,-0.17498986,-1.3107059,1.3985043173734727e-08,Other Genes
GOLGA6L10,-0.18039185,1.2163513,1.613140775003308e-07,Other Genes
