gene,umap_1,umap_2,importance,category
MAP4K3,5.4819093,3.9618464,1.8109851264412232e-06,Other Genes
MAP4K3-DT,6.5071077,3.980428,2.021570916582023e-06,Other Genes
MAP4K4,3.8098524,4.0802608,7.056353219050328e-05,Other Genes
MAP4K5,2.6937764,2.3268456,3.3464713873078958e-06,Other Genes
MAP6,3.5108392,2.9212785,5.075141623755102e-09,Other Genes
MAP6D1,3.4041252,2.4124386,3.7631479147684554e-07,Other Genes
MAP7,6.072739,3.7178638,4.7002533162951455e-07,Other Genes
MAP7D1,2.120737,3.9901974,2.2598842806028322e-05,Other Genes
MAP7D2,4.4311285,2.6527903,1.4417598372897235e-07,Other Genes
MAP7D3,5.3515086,3.695444,1.06452221035991e-06,Other Genes
MAP9,5.04886,2.7765985,6.24541498683151e-07,Other Genes
MAPK1,3.0986924,4.157146,3.283864802058569e-05,Other Genes
MAPK10,4.787631,5.5086274,4.975185220393374e-07,Other Genes
MAPK11,1.8470249,3.8119204,3.4939885348369304e-07,Other Genes
MAPK12,5.0084505,5.488074,1.597785811417216e-07,Other Genes
MAPK13,4.132612,2.7835774,3.735548242960088e-06,Other Genes
MAPK14,1.5566887,3.7338824,6.057180978197783e-06,Other Genes
MAPK1IP1L,3.3700542,5.8489585,7.823916684079687e-06,Other Genes
MAPK3,4.474763,3.6066213,4.015067300305335e-06,Other Genes
MAPK6,5.536387,3.1203687,3.5134870885127294e-06,Other Genes
MAPK6-DT,5.115945,4.5566893,1.3684259383880115e-07,Other Genes
MAPK7,5.644754,2.9705224,6.293161646425857e-08,Other Genes
MAPK8,6.173037,4.3058953,1.7879154552005028e-06,Other Genes
MAPK8IP1,6.295568,5.109285,1.2616523609265752e-07,Other Genes
MAPK8IP2,2.19245,3.570176,7.296936591594934e-08,Other Genes
MAPK8IP3,2.6086087,4.7729096,4.443898142479355e-07,Other Genes
MAPK9,6.573928,3.5408525,1.5520561678153385e-06,Other Genes
MAPKAP1,6.177,3.6877337,4.846422719633034e-06,Other Genes
MAPKAPK2,5.5332294,4.360878,6.776138347881617e-07,Other Genes
MAPKAPK3,3.2616136,5.9499445,6.653255780141272e-06,Other Genes
MAPKAPK5,3.1319368,4.6871004,6.424480704377071e-07,Other Genes
MAPKAPK5-AS1,2.6070116,4.9270167,6.3055742394997686e-06,Other Genes
MAPKBP1,4.8670807,5.607374,6.182430502605348e-07,Other Genes
MAPRE1,6.4271927,4.914821,2.555211138924848e-07,Other Genes
MAPRE2,4.1429462,5.4363074,6.515309971214523e-07,Other Genes
MAPRE3,4.4298625,5.0508294,1.1567251691894684e-06,Other Genes
MAPT,2.9231126,3.0485053,5.484503379174937e-08,Other Genes
MAPT-AS1,2.7979274,3.2492516,7.405982619038763e-09,Other Genes
MAPT-IT1,3.395548,4.1471124,1.082728291203167e-08,Other Genes
MARC1,2.138981,4.5315824,5.276332412352684e-07,Other Genes
MARC2,4.4017334,2.7361891,1.7075106667615058e-07,Other Genes
MARCH1,5.905211,3.439955,4.878875447135447e-06,Other Genes
MARCH10,5.8688917,4.725831,5.973864742306215e-08,Other Genes
MARCH10-DT,3.4982347,4.687587,6.992521586933123e-09,Other Genes
MARCH2,6.817062,3.564735,7.254379260618804e-07,Other Genes
MARCH3,2.771268,1.9987599,4.0727315115086246e-07,Other Genes
MARCH4,3.2738354,3.736715,2.330840528992321e-09,Other Genes
MARCH5,3.1058507,5.3737745,1.3503748659807403e-06,Other Genes
MARCH6,2.464439,4.356509,4.6485142700190234e-06,Other Genes
MARCH7,4.2769485,4.6577597,2.0653003337062813e-06,Other Genes
MARCH8,4.5302176,4.8734927,6.660591839823474e-08,Other Genes
MARCH9,4.276246,3.3202007,1.8443105086615497e-06,Other Genes
MARCKS,4.3704205,5.7760706,0.00045969935892739957,Other Genes
MARCKSL1,4.495422,3.283311,7.812633001040509e-05,Other Genes
MARCO,5.836204,3.3546796,3.590892942479831e-06,Other Genes
MARF1,5.397933,5.446202,1.3055597777038165e-05,Other Genes
MARK1,6.2217736,4.267442,5.879809515087257e-08,Other Genes
MARK2,3.9965503,2.00784,2.2969241200748017e-06,Other Genes
MARK3,3.449981,3.0807261,5.844461674754023e-06,Other Genes
MARK4,5.6012945,4.457628,1.0086707558666454e-06,Other Genes
MARS,4.095332,3.6488657,2.82477962206117e-06,Other Genes
MARS2,4.622904,4.8738484,9.749607291074749e-07,Other Genes
MARVELD1,4.402843,4.4572935,5.945479538350111e-07,Other Genes
MARVELD2,4.2089605,2.3559737,1.4739411564620644e-08,Other Genes
MARVELD3,4.5369587,4.510286,1.3080820761483806e-08,Other Genes
MAS1,4.954958,4.2210803,1.5793590638329258e-08,Other Genes
MASP2,2.8077488,5.541009,5.225533561661906e-08,Other Genes
MAST1,3.137268,2.0554779,3.492632366673583e-08,Other Genes
MAST2,3.5013194,4.3908677,1.3839578368409152e-06,Other Genes
MAST3,3.9863079,6.147527,2.741106092606891e-06,Other Genes
MAST4,4.3927307,1.7815726,8.554399632979164e-07,Other Genes
MAST4-AS1,5.9062014,2.458952,3.601679228271692e-08,Other Genes
MAST4-IT1,4.3724484,4.987027,4.894765157214899e-08,Other Genes
MASTL,2.4800239,5.0186567,3.602847286748237e-06,Other Genes
MAT2A,2.3202245,4.5656266,2.589582850080909e-06,Other Genes
MAT2B,4.9826956,3.4302218,3.6665492238045122e-06,Other Genes
MATK,2.061864,4.951649,2.622033894495885e-07,Other Genes
MATN1,5.470106,1.9890572,3.195476913492586e-08,Other Genes
MATN1-AS1,5.324501,4.8587737,7.411048194451322e-08,Other Genes
MATN2,6.260282,3.5559022,7.187890707110194e-08,Other Genes
MATN3,3.6700377,2.625953,2.330840528992321e-09,Other Genes
MATN4,3.157155,2.5494635,4.098310678912643e-09,Other Genes
MATR3,4.60517,4.0283594,4.075105768794239e-08,Other Genes
MATR3-1,3.033519,4.2070575,3.454021190449658e-06,Other Genes
MAU2,6.652959,3.8994133,2.6868679534626834e-06,Other Genes
MAVS,6.4363737,2.8454251,6.974859546340757e-06,Other Genes
MAX,4.936744,3.8515744,3.5689109320818248e-06,Other Genes
MAZ,2.9131074,3.4157777,1.929738972048101e-05,Other Genes
MB,5.5801,3.4485233,6.992521586933123e-09,Other Genes
MB21D2,6.5717335,3.964281,1.2629463865504504e-06,Other Genes
MBD1,3.0635197,5.560378,8.68157589319304e-07,Other Genes
MBD2,4.635342,4.2349157,1.3990343659988853e-06,Other Genes
MBD3,4.521728,4.1948147,4.227161665674052e-06,Other Genes
MBD3L1,4.575397,5.4121623,2.097756476040481e-08,Other Genes
MBD4,5.1828613,5.8834815,8.014989507763841e-06,Other Genes
MBD5,4.923581,5.0481462,1.0015497175251315e-06,Other Genes
MBD6,2.3673997,5.0466146,5.723441521691744e-07,Other Genes
MBIP,5.69464,5.132869,1.0726296003337804e-06,Other Genes
MBL2,4.164946,3.8194132,4.248221424709186e-09,Other Genes
MBLAC1,4.1567616,4.2742662,1.347485992005184e-07,Other Genes
MBLAC2,3.40324,3.8594155,7.316128096295671e-07,Other Genes
MBNL1,2.7997673,2.7578464,1.786755330490252e-05,Other Genes
MBNL1-AS1,5.2850184,5.533624,2.4693546258025384e-06,Other Genes
MBNL2,3.4443748,3.2880476,1.43333582731108e-06,Other Genes
MBNL3,6.7338734,3.7881742,8.065367565634024e-07,Other Genes
MBOAT1,3.46909,3.1656785,4.490685722367119e-07,Other Genes
MBOAT2,3.7820103,5.4079504,6.376200970468335e-07,Other Genes
MBOAT4,4.344576,4.0910387,5.293233435789564e-08,Other Genes
MBOAT7,4.457476,5.5031924,1.4097332976505286e-05,Other Genes
MBP,4.692219,3.160293,4.218284396939467e-05,Other Genes
MBTD1,4.790361,4.8532147,9.135680487478853e-07,Other Genes
MBTPS1,3.15212,2.2083194,1.9850879789462384e-06,Other Genes
MBTPS2,3.1304688,2.1399648,5.232371551413943e-07,Other Genes
MC1R,5.4988995,2.2764094,1.440939767271645e-07,Other Genes
MC2R,3.7648692,6.267565,8.496442849359918e-09,Other Genes
MCAM,5.5733204,5.9186697,2.8006396205513046e-08,Other Genes
MCAT,4.436743,4.86471,4.717628082215086e-07,Other Genes
MCC,5.6023602,5.0585284,5.220500522235996e-07,Other Genes
MCCC1,5.6324944,4.7667193,6.94384548951951e-07,Other Genes
MCCC1-AS1,4.083919,2.6352706,2.507586984605718e-08,Other Genes
MCCC2,2.2124064,4.896543,1.896992998556307e-06,Other Genes
MCCD1,3.7656555,2.077386,1.2067663210425188e-08,Other Genes
MCEE,4.44888,1.5722721,3.259524659037632e-06,Other Genes
MCEMP1,1.8601359,4.3554935,1.3363895692757162e-06,Other Genes
MCF2,4.6701202,6.2757087,3.623930366945755e-08,Other Genes
MCF2L,3.62514,3.094042,1.0116199360575043e-07,Other Genes
MCF2L-AS1,4.454248,2.672633,3.7373466100319704e-07,Other Genes
MCF2L2,4.438308,3.964728,5.154835581639507e-07,Other Genes
MCFD2,2.3316576,5.2607555,3.723260770871737e-06,Other Genes
MCHR1,3.9604163,3.821868,4.1346103228099844e-10,Other Genes
MCL1,4.1038413,1.458816,5.651085240477292e-05,Other Genes
MCM10,3.3413808,4.2221313,8.898540578528513e-08,Other Genes
MCM2,5.5365567,2.895917,1.8932554608407366e-08,Other Genes
MCM3,3.8829873,2.831495,2.0824231327078726e-07,Other Genes
MCM3AP,6.381577,3.4793997,3.6732635359296348e-06,Other Genes
MCM3AP-AS1,3.3136404,1.6288114,5.505979220157328e-07,Other Genes
MCM4,2.4218712,4.3191223,4.670746343384182e-07,Other Genes
MCM5,4.4386373,3.839658,2.14046788443884e-06,Other Genes
MCM6,3.2410421,1.7851125,4.721327594362982e-07,Other Genes
MCM7,5.964826,3.858147,1.7587127958315567e-06,Other Genes
MCM8,5.2258925,1.932245,9.76624238787059e-07,Other Genes
MCM8-AS1,6.2593293,3.3842766,1.4662045635741208e-08,Other Genes
MCM9,4.5782557,3.8214657,1.9222487248045667e-06,Other Genes
MCMBP,4.92017,4.321237,7.221416073333901e-07,Other Genes
MCMDC2,3.4480715,4.7640576,7.507297709434329e-08,Other Genes
MCOLN1,5.2211084,2.7993143,1.940847857569678e-05,Other Genes
MCOLN2,5.6543455,3.2834015,2.916321776366008e-05,Other Genes
MCOLN3,4.780529,4.5332937,5.150384749772233e-07,Other Genes
MCPH1,1.7308089,4.242628,4.210221304986503e-06,Other Genes
MCPH1-AS1,5.9765263,3.3317652,4.014199356563237e-08,Other Genes
MCRIP1,4.625553,5.3488154,2.401947601463552e-06,Other Genes
MCRIP2,3.7933216,2.1224303,1.4390133321480956e-06,Other Genes
MCRS1,5.9564548,4.5431614,1.1534605828653174e-06,Other Genes
MCTP1,4.2150273,3.5706885,2.2297596349981086e-06,Other Genes
MCTP1-AS1,3.2865305,4.4178762,8.556410175468415e-08,Other Genes
MCTP2,5.002758,4.8225355,5.7746861994069015e-06,Other Genes
MCTS1,2.8369617,3.16109,1.555545524443142e-06,Other Genes
MCU,5.8922606,2.3738708,1.098219559073008e-06,Other Genes
MCUB,4.2551126,1.9482579,1.0914108672638224e-06,Other Genes
MCUR1,1.5478199,3.3142104,2.167826353553184e-06,Other Genes
MDC1,4.5979004,5.613831,1.2064753691531966e-06,Other Genes
MDC1-AS1,2.9014049,4.4903917,1.5039226612569776e-09,Other Genes
MDFIC,2.321622,4.8685594,4.1976910778082585e-06,Other Genes
MDGA1,2.3338187,3.7140028,2.071923193703155e-06,Other Genes
MDGA2,3.9351833,3.6722572,8.496442849359918e-09,Other Genes
MDH1,3.1470416,4.3392262,1.4564001014965407e-06,Other Genes
MDH1B,5.5941253,2.2304845,2.646616788115403e-08,Other Genes
MDH2,4.497038,4.280653,2.4530360717568876e-06,Other Genes
MDK,5.115572,2.6080322,2.637574820129304e-07,Other Genes
MDM1,6.629549,2.8734663,5.027841696409874e-07,Other Genes
MDM2,2.4698758,5.123924,7.101674343648109e-06,Other Genes
MDM4,4.8509455,2.522395,2.5353903639935538e-06,Other Genes
MDN1,4.318621,5.228733,2.2105609359001795e-06,Other Genes
MDP1,3.8129025,1.6063002,8.227473933537843e-07,Other Genes
MDS2,4.3231125,2.666165,1.1134107540859138e-07,Other Genes
ME1,6.750256,3.1063578,8.478614434242349e-06,Other Genes
ME2,5.3408575,4.718757,2.644145538086948e-05,Other Genes
ME3,5.9505935,4.368619,3.672281695334063e-07,Other Genes
MEA1,3.443906,3.4631586,5.724634028103831e-06,Other Genes
MEAF6,2.3262131,2.427235,1.0081950282241943e-05,Other Genes
MEAK7,5.3118277,3.7242644,9.778912275364902e-07,Other Genes
MECOM,4.1923494,2.0672853,2.6466166948395987e-08,Other Genes
MECP2,5.8273745,2.9484763,2.7003252803380297e-06,Other Genes
MECR,3.8985198,2.6569865,4.1117672948747027e-07,Other Genes
MED1,2.9069293,4.5362697,1.8417308318596694e-06,Other Genes
MED10,3.7385256,2.8121362,6.541186572762636e-06,Other Genes
MED11,4.2704725,1.569616,3.816790953251038e-06,Other Genes
MED12,3.8562472,5.3761034,2.7826904778153814e-07,Other Genes
MED12L,2.7893906,3.2273498,1.6876594363212123e-07,Other Genes
MED13,6.6576767,3.1036618,1.0857157128361083e-05,Other Genes
MED13L,3.174093,2.8020518,1.5277081216374168e-05,Other Genes
MED14,3.8131068,2.2387078,3.6846029189983266e-06,Other Genes
MED14OS,4.4507046,6.3502445,1.5475734542616488e-07,Other Genes
MED15,4.1095004,4.2554717,3.6711328076614294e-06,Other Genes
MED16,1.8669028,4.2932277,1.0870631857600421e-06,Other Genes
MED17,4.5784574,5.1240764,3.1659329856728213e-06,Other Genes
MED18,5.359426,2.9872794,2.144191059012559e-06,Other Genes
MED19,2.8625674,2.2658298,4.346592761451899e-07,Other Genes
MED20,3.287522,5.0529423,7.655671166517314e-07,Other Genes
MED21,3.7709017,3.6429138,1.401692483028055e-06,Other Genes
MED22,2.0833497,3.1873856,2.1521459930460222e-06,Other Genes
MED23,4.4134946,3.5321774,9.53432397403155e-07,Other Genes
MED24,2.2203224,5.3903255,6.630945972652758e-07,Other Genes
MED25,3.2669024,3.1568544,2.87752800943867e-06,Other Genes
MED26,3.9426744,5.864785,6.929168711871164e-07,Other Genes
MED27,4.388122,4.9397826,2.867035929033369e-06,Other Genes
MED28,3.418901,4.641207,4.603430676060883e-06,Other Genes
MED29,3.9307208,5.1447005,1.3581008456276992e-06,Other Genes
MED30,4.3367586,3.7806122,1.9969337896246563e-06,Other Genes
MED31,4.075164,5.7653904,5.063474748062103e-07,Other Genes
MED4,3.4591527,2.574747,9.563421599589497e-07,Other Genes
MED4-AS1,4.336357,3.4837072,9.530092396377582e-08,Other Genes
MED6,5.171624,4.1073895,1.5450551492541892e-06,Other Genes
MED7,2.70017,3.920088,2.5279694934524714e-06,Other Genes
MED8,3.8300836,4.049289,2.2395698629818004e-06,Other Genes
MED9,4.915833,2.013167,2.476722964670078e-07,Other Genes
MEDAG,3.6907923,5.4826856,4.1346056590197844e-10,Other Genes
MEF2A,5.637686,2.6271963,9.295380539544757e-06,Other Genes
MEF2B,4.8265767,4.9515724,1.620561126386085e-07,Other Genes
MEF2C,3.6479793,5.9076962,6.470850989993055e-06,Other Genes
MEF2C-AS1,3.9247649,2.695554,1.1414343146477129e-07,Other Genes
MEF2C-AS2,3.3948503,3.616325,6.887106872330341e-08,Other Genes
MEF2D,5.0822997,2.1653392,2.0024524642090196e-06,Other Genes
MEFV,4.3472934,1.8499957,5.720282960034857e-06,Other Genes
MEG3,3.295565,3.7436075,4.1041456784774115e-07,Other Genes
MEG8,6.849577,3.8469648,1.7554070246674043e-07,Other Genes
MEG9,4.491328,4.763271,2.330840528992321e-09,Other Genes
MEGF10,4.3942213,3.0794327,4.248221424709186e-09,Other Genes
MEGF11,3.7056777,5.8054447,2.435786887717242e-08,Other Genes
MEGF6,4.972946,2.1400726,2.2585198129230979e-07,Other Genes
MEGF8,4.1638246,6.1220045,3.100209630179862e-07,Other Genes
MEGF9,4.792336,4.8379393,8.461428830104552e-06,Other Genes
MEI1,5.10258,1.446913,8.253176664406752e-08,Other Genes
MEI4,2.001622,3.127857,1.2067663210425188e-08,Other Genes
MEIG1,4.7865996,1.8721583,8.996702334209826e-08,Other Genes
MEIKIN,6.1851997,3.9691412,1.760262877711195e-06,Other Genes
MEIOB,5.7011747,1.7915027,4.24822147108405e-08,Other Genes
MEIOC,5.6316395,3.0503016,1.2665131566696054e-07,Other Genes
MEIS1,3.400869,5.3044786,3.831137272645589e-08,Other Genes
MEIS1-AS2,3.8444526,5.094497,1.8496808825303685e-08,Other Genes
MEIS2,5.6357417,3.9770539,1.3721508268800063e-08,Other Genes
MEIS3,3.9970999,5.6911535,2.4684658043901336e-07,Other Genes
MELK,5.6307974,3.611261,7.5036672916859e-08,Other Genes
MELTF,2.6838534,6.019098,2.2198857839815628e-07,Other Genes
MELTF-AS1,5.5702715,5.4551935,1.934282525814577e-07,Other Genes
MEMO1,2.7591007,1.9743164,1.1563646917370017e-06,Other Genes
MEN1,3.6119995,3.1119642,1.0580269921579434e-06,Other Genes
MEOX1,5.218088,2.2359686,6.695844240970122e-08,Other Genes
MEP1A,4.9432034,5.8578615,3.984683257342577e-09,Other Genes
MEP1B,3.2202525,3.908898,2.330840528992321e-09,Other Genes
MEPCE,2.7063415,5.5093217,2.8390482785698514e-07,Other Genes
MEPE,2.6866953,3.9409304,7.669527312935148e-09,Other Genes
MERTK,5.15431,3.1983755,2.2512686885431187e-05,Other Genes
MESD,2.4947643,2.962116,9.34049243070157e-07,Other Genes
MESP1,4.445422,6.3620687,6.066324844638666e-07,Other Genes
MESP2,5.3785653,1.7728192,1.4811964770982462e-08,Other Genes
MEST,4.079722,3.5425448,4.835282269984758e-08,Other Genes
MESTIT1,6.03953,3.401516,4.9252266832362036e-09,Other Genes
MET,5.0115814,2.9215207,2.49640386703957e-06,Other Genes
METAP1,4.762465,4.345897,4.238417063875839e-06,Other Genes
METAP1D,2.8846047,2.9815466,8.392783018150877e-08,Other Genes
METAP2,4.816304,1.922788,2.4867042183603732e-06,Other Genes
METRN,3.3270483,4.031992,2.785899852202681e-06,Other Genes
METRNL,3.1029358,4.8752813,9.435564615199328e-06,Other Genes
METTL1,3.13842,5.0074353,5.5386816729120965e-06,Other Genes
METTL14,5.381067,5.1290216,1.542652981300028e-06,Other Genes
METTL14-DT,2.5701993,3.0743186,1.680669856880827e-08,Other Genes
METTL15,5.5467315,3.1895125,1.96093420252072e-06,Other Genes
METTL16,3.19713,4.0185623,2.501078202228472e-07,Other Genes
METTL17,2.7259176,5.2062707,8.281995602464648e-07,Other Genes
METTL18,4.790065,4.2110906,3.878355277906924e-06,Other Genes
METTL21A,6.02665,3.2507272,1.9167577439167545e-06,Other Genes
METTL21C,3.5398526,4.8838854,2.932409127029875e-08,Other Genes
METTL22,2.0075889,4.283636,1.3830051930137594e-06,Other Genes
METTL23,6.8136015,3.2544858,7.176827042841603e-07,Other Genes
METTL24,3.7679908,2.3668745,2.4099040290385595e-08,Other Genes
METTL25,4.3317237,5.1501365,1.492678384831972e-07,Other Genes
METTL26,5.1857457,3.353611,9.760881405883222e-07,Other Genes
METTL27,3.9105208,1.6710523,2.1815847877259387e-07,Other Genes
METTL2A,3.3604224,5.9291987,9.383637095170663e-07,Other Genes
METTL2B,4.1771383,6.2276607,4.5217534279979726e-07,Other Genes
METTL3,3.568112,1.8245828,1.2340319020452738e-06,Other Genes
METTL4,3.325753,5.4451013,2.359684715137254e-06,Other Genes
METTL5,4.8155713,6.0364966,7.609605514259492e-07,Other Genes
METTL6,5.4862666,5.140246,4.7340444301432334e-07,Other Genes
METTL7A,1.6807804,5.0339165,1.3051894075948763e-06,Other Genes
METTL7B,3.0355575,4.530421,2.8910643295344343e-08,Other Genes
METTL8,5.482031,3.9012582,2.557953986722096e-07,Other Genes
METTL9,1.924005,3.0203075,8.184122409422462e-06,Other Genes
MEX3A,5.648472,2.434313,1.7106525696945806e-08,Other Genes
MEX3B,3.9904914,3.7273228,1.1611547819254913e-06,Other Genes
MEX3C,3.7741425,4.438657,6.275013167883686e-07,Other Genes
MEX3D,4.1987143,4.224919,1.3780824113331027e-06,Other Genes
MFAP1,3.1128082,5.5002575,6.291710834199261e-06,Other Genes
MFAP2,4.3497643,4.6106725,1.082728291203167e-08,Other Genes
MFAP3,3.2956586,6.0021405,5.508251808265215e-07,Other Genes
MFAP3L,4.11839,3.596294,9.083021346963249e-08,Other Genes
MFAP4,3.5956829,4.106455,6.992521586933123e-09,Other Genes
MFAP5,4.649514,4.321768,8.248368232475091e-08,Other Genes
MFF,3.60249,4.0255303,4.335112563660484e-06,Other Genes
MFGE8,5.281336,5.45543,1.12921928562782e-06,Other Genes
MFHAS1,5.262717,4.526905,6.409168705433707e-06,Other Genes
MFN1,5.781714,2.325566,2.0799655686245017e-06,Other Genes
MFN2,4.7780795,5.135073,3.692545990439653e-06,Other Genes
MFNG,4.67152,5.516932,8.248991706087131e-06,Other Genes
MFSD1,2.1748798,5.015516,4.55893261999915e-05,Other Genes
MFSD10,6.5793858,3.680415,4.505953534963714e-06,Other Genes
MFSD11,4.282688,2.602941,1.466949506564724e-07,Other Genes
MFSD12,4.6544394,4.43583,2.9003188863020203e-06,Other Genes
MFSD13A,4.599334,6.3134646,2.0572852611819075e-06,Other Genes
MFSD14A,5.30692,2.4176972,5.237817550581403e-06,Other Genes
MFSD14B,2.9371312,3.2414622,1.5800827248495272e-06,Other Genes
MFSD14C,2.1625254,2.7561388,1.677597394326114e-06,Other Genes
MFSD2A,3.0711687,1.9394149,1.1880694260535976e-05,Other Genes
MFSD2B,4.96955,2.1429985,1.778352628116116e-08,Other Genes
MFSD3,6.326436,4.9274387,8.40035540512196e-07,Other Genes
MFSD4A,2.0135589,3.619394,8.226121396247217e-08,Other Genes
MFSD4B,4.518573,6.1962543,2.7984415012153927e-06,Other Genes
MFSD5,2.531488,5.6409097,2.5775242110120018e-06,Other Genes
MFSD6,4.746993,2.9308162,4.98378531615962e-06,Other Genes
MFSD6L,3.0085213,4.075996,2.5943870867388895e-09,Other Genes
MFSD8,4.2743363,1.6568109,2.352619763158029e-06,Other Genes
MFSD9,2.664794,2.5981278,7.194315256059938e-07,Other Genes
MGA,4.1153374,1.5081172,6.7850413212475375e-06,Other Genes
MGAM,3.523116,5.181224,5.102855409525024e-07,Other Genes
MGAM2,5.390045,5.035906,5.075141623755102e-09,Other Genes
MGARP,3.5350318,1.9566412,2.60164239822723e-08,Other Genes
MGAT1,4.210418,3.848075,9.15567298432253e-06,Other Genes
MGAT2,4.9110923,2.356959,2.857198873536336e-06,Other Genes
MGAT3,3.1086721,3.9948444,2.1774977145360204e-07,Other Genes
MGAT4A,5.8221607,4.343079,2.9185416727035693e-06,Other Genes
MGAT4B,5.5343833,1.660331,5.596020101766367e-06,Other Genes
MGAT4C,5.077651,2.5125465,2.1391025325780718e-08,Other Genes
MGAT5,5.218409,3.1154268,8.795375861452879e-06,Other Genes
MGAT5B,5.8653207,3.7247202,6.838500195696805e-08,Other Genes
MGLL,5.846451,3.831296,6.545753036436756e-06,Other Genes
MGME1,4.8102484,4.2349405,3.909911204707275e-06,Other Genes
MGMT,3.127712,2.1773002,2.0030562793657254e-06,Other Genes
MGP,3.2236078,4.4073653,8.2556264347827e-08,Other Genes
MGRN1,6.1016073,5.4740734,3.476522867037073e-06,Other Genes
MGST1,3.7780979,3.9968097,1.2324681410084691e-05,Other Genes
MGST2,4.0893345,5.6420097,2.3624539181332414e-06,Other Genes
MGST3,5.551246,4.642238,1.111811948050356e-05,Other Genes
MHENCR,3.9482324,5.803495,1.0063894182630374e-05,Other Genes
MIA,3.0406737,4.036398,4.3908843590759184e-08,Other Genes
MIA2,5.2718616,2.3527644,5.3861145460259455e-06,Other Genes
MIA3,4.377346,5.200565,1.5203497307702751e-05,Other Genes
MIAT,4.110019,6.1270046,2.8159804363181125e-06,Other Genes
MIATNB,2.0652752,4.3375316,9.166194317546774e-07,Other Genes
MIB1,5.056689,5.8082957,2.213217074803633e-06,Other Genes
MIB2,3.4987593,4.8414025,7.004073518748571e-07,Other Genes
MICA,4.8203263,3.3686378,8.69402422508855e-07,Other Genes
MICAL1,1.7142532,3.6266987,4.0115422557680184e-06,Other Genes
MICAL2,3.9319417,5.343687,2.0695393587207854e-07,Other Genes
MICAL3,4.4563622,5.4235883,3.74104524063788e-07,Other Genes
MICALL1,4.254159,5.372787,2.5642600959135804e-06,Other Genes
MICALL2,4.239807,3.9567008,1.540305541686966e-06,Other Genes
MICB,3.4842815,5.00523,6.350276345056029e-07,Other Genes
MICOS10,4.876417,3.8600676,3.429028789725856e-06,Other Genes
MICOS13,4.9074087,2.4142668,2.501529922226073e-06,Other Genes
MICU1,4.445078,4.499314,1.6254689359458125e-06,Other Genes
MICU2,2.5644014,2.8031538,4.024020755147484e-06,Other Genes
MICU3,3.9862313,1.7661492,1.002481062717117e-06,Other Genes
MID1,4.9709516,3.0885813,1.4662046568499248e-08,Other Genes
MID1IP1,3.3823261,5.9005537,3.687618773276748e-06,Other Genes
MID1IP1-AS1,5.624682,4.285318,1.6538422622050502e-09,Other Genes
MID2,5.652325,2.8597772,1.709372847175876e-07,Other Genes
MIDN,3.0548391,3.9287176,1.3653064974971497e-06,Other Genes
MIEF1,3.0963418,4.185097,3.405185232932696e-06,Other Genes
MIEF2,6.052483,1.9985881,6.179964649011475e-07,Other Genes
MIEN1,4.9186873,3.818307,2.524517030858125e-06,Other Genes
MIER1,2.7445273,3.254683,2.313448426759982e-05,Other Genes
MIER2,5.944093,4.543134,3.062300372458019e-06,Other Genes
MIER3,5.0401816,3.6921442,9.276281273639887e-07,Other Genes
MIF,4.538505,4.569583,5.2445703703867716e-05,Other Genes
MIF-AS1,3.4377227,5.293029,1.3304414276730983e-07,Other Genes
MIF4GD,4.2725716,4.0923853,2.6830501577021824e-06,Other Genes
MIGA1,5.1840725,3.2744691,6.512734371904953e-07,Other Genes
MIGA2,4.331365,5.9572845,7.745591734906687e-07,Other Genes
MIIP,2.5624623,3.7310567,6.961640534965912e-07,Other Genes
MILR1,2.8848462,2.1837242,9.078883205297419e-06,Other Genes
MINAR1,3.2738457,6.0494666,4.625405173829666e-09,Other Genes
MINAR2,6.3994803,4.819842,8.64636384843674e-09,Other Genes
MINCR,4.816345,3.18851,3.89334878900671e-06,Other Genes
MINDY1,5.6310363,4.4936996,1.8340123425550425e-07,Other Genes
MINDY2,3.0211964,4.6406074,3.2815227196688216e-06,Other Genes
MINDY3,4.8034935,4.659616,5.571647205996501e-07,Other Genes
MINDY4,3.4452825,2.8016002,1.703397236900248e-08,Other Genes
MINDY4B,3.2444394,3.8192647,1.3985043173734727e-08,Other Genes
MINK1,3.9496832,5.0738807,8.447961814943552e-07,Other Genes
MINPP1,3.1543024,5.7362533,1.4868654144434787e-06,Other Genes
MIOS,2.752469,4.5824046,5.336011606504571e-07,Other Genes
MIOX,6.3576455,4.664536,3.6693792398142064e-08,Other Genes
MIP,4.134754,1.9165717,1.563888543453691e-08,Other Genes
MIPEP,4.491426,6.218529,1.5739444600416392e-07,Other Genes
MIPOL1,5.5648384,4.389333,9.818987275875341e-09,Other Genes
MIR1-1HG-AS1,3.8270614,2.3005702,2.0450489347045987e-08,Other Genes
MIR100HG,5.7002177,2.1248708,1.4248586934595423e-08,Other Genes
MIR122HG,6.2427716,4.4350195,3.5712222258214676e-09,Other Genes
MIR124-2HG,5.141624,4.367275,2.330840528992321e-09,Other Genes
MIR133A1HG,4.312218,3.6393278,7.181111042255417e-08,Other Genes
MIR155HG,5.3244853,3.175428,7.048986272960535e-05,Other Genes
MIR17HG,5.6636415,3.5794432,5.693154465333165e-07,Other Genes
MIR181A1HG,2.2886224,3.2908387,4.2820249499609865e-07,Other Genes
