gene,umap_1,umap_2,importance,category
Enthd1,-0.58041996,3.9165158,1.8885041095235853e-06,Other Genes
Entpd1,2.9826465,4.1571198,7.191618511258808e-05,Other Genes
Entpd5,-0.77153957,2.5645902,2.6095929337063275e-05,Other Genes
Entpd6,1.4967483,4.362371,1.3658948516764744e-05,Other Genes
Entpd7,1.5218446,2.4513607,2.8611732929654716e-05,Other Genes
Eny2,1.0410346,1.8406968,0.00026000235922107667,Other Genes
Eogt,0.2817955,4.2463293,1.7007385121008863e-05,Other Genes
Eomes,-0.8120668,2.978722,3.672007591506791e-07,Other Genes
Ep300,1.6889783,4.2687964,3.947148718367813e-05,Other Genes
Ep400,3.0050488,2.999554,8.553926246224704e-05,Other Genes
Epas1,1.3941075,2.83793,1.6695969441328952e-06,Other Genes
Epc1,0.40391868,1.9227886,4.012950351059418e-05,Other Genes
Epc2,1.6492336,4.0059395,1.657861825662587e-05,Other Genes
Epcam,-1.4061589,4.1038895,3.1265950998952376e-07,Other Genes
Epdr1,1.8818277,2.6313267,1.61230196565445e-05,Other Genes
Epg5,2.0245478,3.8730643,2.2098716589179197e-05,Other Genes
Epgn,0.96316886,1.9852732,4.5687635230674044e-07,Other Genes
Epha1,1.7298247,3.1378894,5.194041412892583e-06,Other Genes
Epha10,0.20119941,4.0665455,6.782939973401886e-07,Other Genes
Epha2,2.9700248,5.4114394,4.7312253375771384e-05,Other Genes
Epha3,-0.10937697,5.7184844,5.113967651490766e-06,Other Genes
Epha4,3.0223596,4.051184,9.49234986641522e-06,Other Genes
Epha5,2.1192749,2.381426,6.834534196661141e-07,Other Genes
Epha6,3.3677053,4.6323047,6.210428670736174e-07,Other Genes
Epha7,1.9787848,5.214242,4.2572769453059275e-06,Other Genes
Epha8,0.55247045,1.7873647,1.903447755915627e-07,Other Genes
Ephb1,2.8273306,5.4899464,1.417567790835155e-07,Other Genes
Ephb2,-0.1408456,2.4845188,1.1955057911855812e-05,Other Genes
Ephb3,-0.2834321,5.512249,8.162342913428236e-06,Other Genes
Ephb4,0.48373598,4.161517,2.8880986035055236e-05,Other Genes
Ephx1,2.2455347,2.3160262,5.9708969014172056e-05,Other Genes
Ephx3,1.2788326,5.0906396,1.0453173566331843e-06,Other Genes
Ephx4,1.2023883,5.7100945,1.9940535733219645e-07,Other Genes
Epm2a,2.6921828,5.025291,1.4053978009840157e-06,Other Genes
Epm2aip1,-0.79867345,3.0573971,5.7171472773672464e-05,Other Genes
Epn1,-0.744724,3.9182208,1.9384451478784885e-05,Other Genes
Epn2,1.1559035,5.4182267,4.279101530235779e-05,Other Genes
Epn3,0.3614562,4.5969877,1.765326263453195e-07,Other Genes
Epor,1.7510501,2.9348829,3.3911172294695965e-06,Other Genes
Eps15,1.7619562,1.4871199,0.00013051140401813366,Other Genes
Eps15l1,1.4013366,4.2138896,3.8922790027435504e-05,Other Genes
Eps8,0.49259087,2.4649427,0.00016078637597580184,Other Genes
Eps8l1,2.3305557,4.590544,1.5349641801038818e-06,Other Genes
Eps8l2,2.438757,3.1828692,4.943401006412894e-07,Other Genes
Eps8l3,-1.4595255,3.5036943,2.234386586132415e-09,Other Genes
Epsti1,-0.91370785,2.6007292,1.1292077719038314e-05,Other Genes
Eqtn,-0.89666367,3.1310291,2.8678776933309893e-07,Other Genes
Eral1,0.6185527,3.1790226,3.0370558734917832e-05,Other Genes
Erap1,3.6346116,3.3079455,0.00011435234623410296,Other Genes
Erbb2,1.2821736,2.557573,1.9558367636591408e-05,Other Genes
Erbb3,2.901739,4.966182,6.879253591755625e-06,Other Genes
Erbb4,1.9401091,2.733338,3.252499631583013e-07,Other Genes
Erc1,1.1174036,1.8308659,7.343553303503907e-05,Other Genes
Erc2,0.87653005,2.0897536,7.016323133066425e-06,Other Genes
Ercc1,-0.5072233,3.7656877,5.3761938653076383e-05,Other Genes
Ercc2,0.32453275,5.928536,9.399852792654045e-06,Other Genes
Ercc3,2.6820798,3.7627916,7.654480780478876e-05,Other Genes
Ercc4,1.432654,5.2622576,1.593144144159744e-05,Other Genes
Ercc5,0.95130324,2.6497655,2.9543361353210028e-05,Other Genes
Ercc6,-0.26117113,4.15564,2.861164649766893e-05,Other Genes
Ercc6l,-0.48501307,4.5468893,7.177131448138421e-05,Other Genes
Ercc6l2,1.8013289,3.4145076,3.392269554714037e-05,Other Genes
Ercc8,1.8611007,3.7417552,2.495921513548104e-05,Other Genes
Ereg,-0.19563381,2.9981177,9.588751492493842e-05,Other Genes
Erf,3.0012362,5.3902397,2.3032788367229682e-05,Other Genes
Erg,0.07283416,4.7390175,8.444778545404091e-07,Other Genes
Ergic1,-1.0249511,4.1984425,0.00030029227448292236,Other Genes
Ergic2,1.2938944,4.278518,0.0004067896739012504,Other Genes
Ergic3,3.5334136,3.578032,0.00023036534560396782,Other Genes
Erh,2.6821866,3.866404,0.0016178804048010552,Other Genes
Eri1,0.52895945,5.980802,0.00011749136556303353,Other Genes
Eri2,0.7953582,6.1893935,3.3615219978355284e-05,Other Genes
Eri3,-0.3847428,4.511857,8.366861287350357e-05,Other Genes
Erich1,2.3135948,3.9514246,1.8698034101761423e-05,Other Genes
Erich2,2.2871501,2.8975275,2.2615466414060345e-07,Other Genes
Erich3,0.108832456,4.9082065,2.826903419789234e-07,Other Genes
Erich4,2.6021464,3.5738869,5.192489696069091e-08,Other Genes
Erich5,2.2798913,2.1941826,3.298059146546269e-07,Other Genes
Erich6,0.9606764,3.087591,4.0895931705509556e-07,Other Genes
Erlec1,-0.75967574,2.151293,4.006610280778371e-05,Other Genes
Erlin1,-1.3843057,4.066144,3.552242421495161e-05,Other Genes
Erlin2,1.4755322,4.1074343,6.695147681213108e-05,Other Genes
Ermap,2.1324077,3.1353352,8.657668883668015e-08,Other Genes
Ermard,0.6113321,5.4966273,4.025331580075547e-05,Other Genes
Ermn,2.5742273,3.4597304,4.665343361354358e-08,Other Genes
Ermp1,2.9468796,4.9221125,2.917577995158338e-05,Other Genes
Ern1,-0.20583034,3.0080361,1.273088029073436e-05,Other Genes
Ern2,1.2499971,2.7242851,8.109558928025065e-08,Other Genes
Erp27,2.348814,4.969628,1.6811820110059044e-06,Other Genes
Erp29,0.6174654,2.3763905,0.0015669847765183518,Other Genes
Erp44,0.6333666,4.4739876,0.00013300872801692032,Other Genes
Errfi1,0.52250695,1.9925367,0.00046711925984577657,Other Genes
Erv3,1.6445752,2.731227,1.4832461727434753e-07,Other Genes
Esam,1.2247545,4.168918,6.271186345877147e-07,Other Genes
Esco1,3.0484176,4.285041,0.0001308266023458684,Other Genes
Esco2,0.68071496,3.9643526,2.3287250576265726e-05,Other Genes
Esd,-0.02603976,5.545957,0.022127327611649473,Important Genes
Esf1,0.7797351,2.216176,0.00010153584036530434,Other Genes
Esm1,1.5999849,4.0638742,2.7665960259695992e-06,Other Genes
Esp31,3.1205428,5.0577536,1.4230020165574509e-08,Other Genes
Esp34,0.54756635,3.0271056,2.1031186055621624e-08,Other Genes
Esp36,2.5414362,2.5133672,6.365621565613545e-09,Other Genes
Esp6,-1.1170369,4.5430074,2.977681056926483e-08,Other Genes
Espl1,0.22714601,5.506403,1.6135585799098544e-05,Other Genes
Espnl,0.79574174,4.1696043,1.059382979364849e-06,Other Genes
Esr1,1.7917653,2.7044554,6.350533939362099e-07,Other Genes
Esr2,2.0181992,2.4587884,1.3288054974418162e-07,Other Genes
Esrp1,0.0024595314,4.5910473,1.8754428706495637e-07,Other Genes
Esrp2,1.3526313,4.4275155,1.0735376450637389e-06,Other Genes
Esrra,2.9735436,5.4458623,9.538192057017595e-06,Other Genes
Esrrg,-0.41300774,2.8464274,2.5318315331007016e-06,Other Genes
Esx1,0.05778053,2.7106628,9.157563245798837e-08,Other Genes
Esyt1,-0.34626636,4.356316,6.097231583459603e-05,Other Genes
Esyt2,1.4692117,2.2045789,0.00017841702378043546,Other Genes
Esyt3,1.4341996,2.2834847,7.458327941690578e-08,Other Genes
Etaa1,1.0662786,4.9212656,2.103850982897322e-05,Other Genes
Etf1,0.7809164,2.6273205,0.000407672810852633,Other Genes
Etfa,0.36114892,2.1144369,0.00018059339110603105,Other Genes
Etfb,1.7725545,5.958513,0.0002378513480245604,Other Genes
Etfdh,1.1091627,4.1161613,0.00011288187521358343,Other Genes
Ethe1,0.41873366,2.0537434,3.032242145345705e-05,Other Genes
Etl4,2.1844409,6.231244,1.5713213734266327e-06,Other Genes
Etnk1,0.7968202,2.7953632,0.0001751578035114437,Other Genes
Etnk2,2.0693393,5.092989,1.1147015150113538e-07,Other Genes
Etnppl,-0.09990048,1.9817843,1.44657110200079e-07,Other Genes
Ets1,2.597907,2.7628162,7.818997932306681e-05,Other Genes
Ets2,-0.48356402,2.413908,0.00014635311009850025,Other Genes
Etv1,-1.4891402,4.2417483,3.64253438842543e-05,Other Genes
Etv2,1.9733301,5.300992,3.5190724793703606e-08,Other Genes
Etv3,0.8988383,4.346732,0.0006009075582043379,Other Genes
Etv4,-1.4141301,3.4619353,1.1951340172671357e-05,Other Genes
Etv5,2.3862667,5.790816,1.4484914672817095e-05,Other Genes
Etv6,1.7519429,5.9768867,4.9097787220633415e-05,Other Genes
Eva1b,3.0943456,4.579286,2.6740130791177085e-05,Other Genes
Eva1c,0.99128187,3.0402815,1.220031719262828e-05,Other Genes
Evc,0.3227266,2.1173418,8.234098241395114e-06,Other Genes
Evi2a,-0.39577267,5.1069355,0.000255049232469182,Other Genes
Evi5,-1.0194986,4.9374466,5.886781448253413e-05,Other Genes
Evi5l,3.0725455,4.462314,1.0262185477020632e-05,Other Genes
Evl,0.10790875,4.5609465,1.673382213752957e-05,Other Genes
Evpl,1.3863564,3.2366698,6.445200805697714e-07,Other Genes
Evx1,0.59124696,4.182033,4.0451215717013054e-08,Other Genes
Ewsr1,1.1224082,4.109905,0.00015151038516078875,Other Genes
Exd1,-0.52294314,4.987961,3.3809779599387163e-06,Other Genes
Exd2,0.32480145,3.4799786,2.43856593848291e-05,Other Genes
Exo1,1.2216443,3.439986,6.874299175485118e-05,Other Genes
Exo5,-1.1828487,4.342938,2.658544453948803e-05,Other Genes
Exoc1,-1.1666703,4.4267354,7.32237038595219e-05,Other Genes
Exoc2,0.6004133,2.6257486,5.460570276938255e-05,Other Genes
Exoc3,1.5779904,3.0410647,0.00013233507124762962,Other Genes
Exoc3l,1.7213833,3.0325196,1.5391503824826657e-06,Other Genes
Exoc3l2,-0.2734884,5.922547,6.8405002696145e-07,Other Genes
Exoc3l4,3.161234,4.4828234,2.4342775406410303e-05,Other Genes
Exoc4,3.3343058,4.142652,3.980861721830418e-05,Other Genes
Exoc5,1.9491711,3.990629,0.00011736602161641806,Other Genes
Exoc6,-0.27002406,5.032365,3.9152309327718015e-05,Other Genes
Exoc6b,0.8837048,3.8405526,7.884707679807666e-05,Other Genes
Exoc7,1.580209,4.0039573,7.588134868940304e-05,Other Genes
Exoc8,2.1451967,4.7837667,3.44615732202876e-05,Other Genes
Exog,2.3576038,5.3246574,3.250393032325167e-05,Other Genes
Exosc1,-0.6333968,3.6165676,0.00013612339992318583,Other Genes
Exosc10,0.4904667,5.9295664,9.359675849135584e-05,Other Genes
Exosc2,0.09524934,4.137966,8.473543578457118e-05,Other Genes
Exosc3,2.1833098,3.0440867,2.9618049226308776e-05,Other Genes
Exosc4,-0.0021705534,4.1199427,5.311702745111653e-05,Other Genes
Exosc5,1.3902526,3.3000445,5.5040323753324444e-05,Other Genes
Exosc7,1.4323483,3.5448654,0.00010351916326025641,Other Genes
Exosc8,0.94780004,1.8942903,0.00032466418785405426,Other Genes
Exosc9,0.6436468,5.426485,0.00022992389968239847,Other Genes
Exph5,-0.9221247,3.5732036,2.8486069645313627e-07,Other Genes
Ext1,1.096237,2.4660907,0.00017174942454466972,Other Genes
Ext2,3.4082122,4.586961,7.501081169550072e-05,Other Genes
Extl1,-0.41927078,3.183421,3.8714848974426356e-06,Other Genes
Extl2,-0.049316715,2.4996593,6.396994145773471e-05,Other Genes
Extl3,-1.1122018,4.305817,6.602844277604136e-05,Other Genes
Eya1,-0.99552655,3.1918657,1.7094967216398296e-06,Other Genes
Eya3,1.2015814,5.0573378,0.00018441928544506405,Other Genes
Eya4,2.6126347,3.3940926,4.84435106958772e-07,Other Genes
Ezh1,1.8693386,1.9698246,2.0483529471313056e-05,Other Genes
Ezh2,0.297523,4.195213,7.906639518432529e-05,Other Genes
Ezr,1.3202492,3.1822352,4.891673361968149e-05,Other Genes
F10,-0.9051357,5.010326,8.427951272412405e-05,Other Genes
F10-AS1,0.73859906,2.7511282,4.661681057970029e-09,Other Genes
F11,0.4896716,4.1096,4.1346056590197844e-10,Other Genes
F11-AS1,-1.1468751,3.9241557,4.248221424709186e-09,Other Genes
F11R,0.43558174,5.7252398,1.985031857889576e-06,Other Genes
F11r,1.5039362,6.130148,1.086186963935007e-05,Other Genes
F12,1.9382728,4.473679,9.530092722842896e-08,Other Genes
F13A1,2.486021,4.628681,2.7818114039418525e-06,Other Genes
F13B,0.25595948,5.416342,2.330840528992321e-09,Other Genes
F2,0.69368476,6.5040994,5.969900024036175e-07,Other Genes
F2R,1.0300087,2.3122911,1.3728575899443058e-06,Other Genes
F2RL1,1.011905,4.723377,1.533763563529955e-07,Other Genes
F2RL2,1.5658168,3.0321984,9.932191886855812e-08,Other Genes
F2RL3,-0.55749625,4.480195,1.0729600841358606e-07,Other Genes
F2r,0.30548713,1.7029554,0.0001320793562827242,Other Genes
F2rl1,3.0626683,2.5307972,2.228213149963774e-05,Other Genes
F2rl2,3.1634307,4.958327,1.1457915370171764e-07,Other Genes
F2rl3,1.0070691,6.1820364,1.2083212574342516e-06,Other Genes
F3,1.4278568,2.5427399,0.00030292626895116035,Other Genes
F5,-0.039268803,2.3239045,1.9369852867257874e-06,Other Genes
F7,2.3401911,4.7274213,3.6623823659261655e-06,Other Genes
F8,0.5757205,2.1330738,4.517756925044512e-06,Other Genes
F830016B08Rik,0.93802977,3.7622428,2.986672759854339e-05,Other Genes
F830045P16Rik,2.7362654,5.5869303,1.027205602784415e-07,Other Genes
F8A1,-0.09195698,5.0555606,3.702990712926061e-06,Other Genes
F8A2,1.8821832,1.4976658,2.330840528992321e-09,Other Genes
F8A3,0.09510117,4.490483,1.47857983356059e-06,Other Genes
F8a,-0.004458189,2.5755744,2.051508946414176e-06,Other Genes
F9,0.2825893,4.663622,1.1788526671863053e-05,Other Genes
FA2H,2.0286994,2.9094288,1.150428817033949e-08,Other Genes
FAAH,1.7443117,4.9807773,2.555388301425745e-07,Other Genes
FAAH2,1.239442,4.372229,1.1764971373874115e-06,Other Genes
FAAP100,2.6770895,2.5193963,3.4357625754644127e-07,Other Genes
FAAP20,-0.0042297905,4.2503014,3.521753535471482e-06,Other Genes
FAAP24,1.9096454,2.6017323,6.130112579178254e-08,Other Genes
FABP2,-0.7381772,3.9446642,7.669526380177108e-09,Other Genes
FABP3,1.3844358,2.4492607,1.7151024800615028e-07,Other Genes
FABP4,-0.44829726,2.2257845,1.6570823936963462e-06,Other Genes
FABP5,1.1813408,1.6152472,2.575464540849788e-05,Other Genes
FABP6,1.4308722,1.7678273,4.248221424709186e-09,Other Genes
FADD,3.2939198,3.6210878,3.808347897953807e-06,Other Genes
FADS1,1.3218815,2.1071732,4.696940898658626e-06,Other Genes
FADS2,-0.56561434,4.4849353,8.181884000770918e-07,Other Genes
FADS3,0.04776807,3.905876,1.6627326216752136e-06,Other Genes
FADS6,0.911969,5.3192196,3.2713923417587344e-09,Other Genes
FAF1,-0.50028616,5.7522755,5.883141317792892e-07,Other Genes
FAF2,-0.5888233,2.2058046,1.2892350979329907e-06,Other Genes
FAH,1.4259617,2.575389,2.4656713555142103e-06,Other Genes
FAHD1,0.3779732,4.022786,6.546175893802264e-07,Other Genes
FAHD2A,-0.67522645,4.6943955,4.040570548776879e-07,Other Genes
FAHD2B,1.9807645,2.652677,4.3243354686175593e-07,Other Genes
FAIM,-0.52352524,5.441435,5.952180815365234e-07,Other Genes
FAIM2,2.0775225,2.9951673,1.6315883702639368e-08,Other Genes
FALEC,-0.7311073,3.6562722,7.036645606094927e-07,Other Genes
FAM102A,0.86207736,6.033261,2.124102784583864e-05,Other Genes
FAM102B,0.9751127,3.8047779,2.8190350532021007e-07,Other Genes
FAM104A,0.92516005,4.171526,5.697425762950628e-06,Other Genes
FAM104B,2.4352016,2.0001183,1.6846090928406698e-07,Other Genes
FAM106A,3.2916536,3.6760767,1.069919101928741e-06,Other Genes
FAM106C,1.0772048,2.906425,8.04889606013413e-08,Other Genes
FAM107A,0.69778144,5.291125,1.2403816970045029e-09,Other Genes
FAM107B,0.08954309,4.725786,9.56362212592768e-06,Other Genes
FAM110A,3.054844,2.7785397,2.3068374034704806e-06,Other Genes
FAM110B,2.251953,5.2305846,4.890221038859704e-07,Other Genes
FAM110C,-0.330449,4.890541,9.849974030023106e-08,Other Genes
FAM110D,-0.3132329,4.9258738,1.1090829468667633e-08,Other Genes
FAM111A,0.4785531,5.397257,2.963964264616628e-06,Other Genes
FAM111A-DT,1.9050555,4.531804,1.0558220273642067e-06,Other Genes
FAM111B,1.8058778,3.2755275,1.7625987446215356e-06,Other Genes
FAM114A1,0.60237515,3.8785894,2.942259924034258e-06,Other Genes
FAM114A2,2.264775,4.961338,1.0933934100723167e-06,Other Genes
FAM117A,1.5653924,3.2694852,1.5301576133873698e-06,Other Genes
FAM117B,-1.1003933,3.9873226,2.460870983478488e-07,Other Genes
FAM118A,2.9512563,3.931528,3.0221561737454415e-05,Other Genes
FAM118B,2.4548717,2.130231,5.907541191619948e-07,Other Genes
FAM120A,1.4289294,2.4583502,1.7041188757068266e-05,Other Genes
FAM120AOS,3.1269786,5.0168886,4.922060331302292e-07,Other Genes
FAM120B,-0.54095715,4.132057,1.7434025445481716e-06,Other Genes
FAM120C,0.88434327,3.247672,4.459577610163219e-07,Other Genes
FAM122A,-0.3588305,3.9255826,1.6443008023891827e-06,Other Genes
FAM122B,-0.81339735,5.61299,5.725279221517688e-07,Other Genes
FAM122C,1.7743685,3.330209,2.17419175224779e-06,Other Genes
FAM124A,0.0019629977,4.613563,4.18460869701728e-07,Other Genes
FAM124B,0.821688,5.0671372,1.2710577442962027e-07,Other Genes
FAM126A,-0.6529846,2.8383484,4.6479819742906677e-07,Other Genes
FAM126B,2.0470672,5.7870574,1.5843036317907505e-06,Other Genes
FAM131A,0.17204587,2.0860183,1.573887414303979e-06,Other Genes
FAM131B,0.41554102,3.0372465,4.734298400470773e-09,Other Genes
FAM131C,0.92388576,3.5275466,1.2567918470508084e-07,Other Genes
FAM133A,-0.18214843,5.302446,1.838319072517649e-08,Other Genes
FAM133B,0.42623383,3.6180935,2.4966489323234365e-05,Other Genes
FAM135A,-0.71814215,5.158257,9.010847379444607e-07,Other Genes
FAM135B,0.55059963,4.676944,1.563888776643201e-08,Other Genes
FAM136A,-0.47779456,5.4595075,4.973407876230724e-06,Other Genes
FAM13A,1.988093,3.2813208,1.2916756077405922e-06,Other Genes
FAM13A-AS1,-0.7588713,3.1749344,1.7203946005616156e-07,Other Genes
FAM13B,0.4255168,3.3499255,2.9385919569378816e-06,Other Genes
FAM149A,3.277997,4.162424,3.071438744090244e-08,Other Genes
FAM149B1,3.2118685,3.6387599,1.3631287115239017e-07,Other Genes
FAM151A,3.2785113,3.8803194,1.5075504336653175e-08,Other Genes
FAM151B,1.4485285,4.8186784,1.9583645824935663e-07,Other Genes
FAM153A,-1.063371,3.8828588,3.1371825471400425e-07,Other Genes
FAM153B,-0.041853458,4.2466,6.300531110629237e-08,Other Genes
FAM153CP,1.6995738,4.4780087,7.837857038559139e-07,Other Genes
FAM155A,0.4545133,6.133117,4.248221424709186e-09,Other Genes
FAM155B,2.973065,4.7988806,1.6315883702639368e-08,Other Genes
FAM156A,0.28890458,2.5106854,3.1214806527849786e-09,Other Genes
FAM156B,2.0335252,5.14282,2.7443010948358466e-09,Other Genes
FAM157C,0.047811437,4.921666,6.129290761685291e-07,Other Genes
FAM160A1,1.2989037,5.139839,3.4471849798349716e-08,Other Genes
FAM160A1-DT,1.575705,2.639011,1.3985043173734727e-08,Other Genes
FAM160A2,1.1619518,4.478257,2.128362215972838e-07,Other Genes
FAM160B1,1.2666839,3.7875872,1.4281872439266836e-07,Other Genes
FAM160B2,-0.34148547,4.3830805,3.7176617271075205e-07,Other Genes
FAM161A,0.21578154,4.682436,7.528129237969123e-07,Other Genes
FAM161B,-0.1033824,5.468499,1.9205074235746193e-07,Other Genes
FAM162A,0.25384343,4.0270076,2.490517465911076e-07,Other Genes
FAM162B,2.4808106,5.611631,2.330840528992321e-09,Other Genes
FAM163A,3.2513435,5.1297603,2.330840528992321e-09,Other Genes
FAM166A,3.2992551,4.5733213,3.5712222258214676e-09,Other Genes
FAM166B,2.8804917,4.786167,2.552563563047038e-08,Other Genes
FAM167A,-0.93410504,2.8572948,5.98160095614923e-08,Other Genes
FAM167A-AS1,0.22943766,5.643971,2.330840528992321e-09,Other Genes
FAM167B,1.0139394,3.2385783,1.5263615437011787e-07,Other Genes
FAM168A,1.1504571,5.855151,3.6458396827621154e-06,Other Genes
FAM168B,0.48154622,3.5093098,8.985721304839927e-07,Other Genes
FAM169A,1.6151408,5.727013,3.3523582348498096e-07,Other Genes
FAM169B,1.1829591,3.9333096,1.8646724231529398e-08,Other Genes
FAM170A,2.88228,5.3306813,2.330840528992321e-09,Other Genes
FAM170B,2.336812,6.086086,3.9474369390270095e-08,Other Genes
FAM171A1,1.1231581,3.3351827,7.536815275088563e-08,Other Genes
FAM171A2,-0.05802385,3.7261584,7.274213330310903e-08,Other Genes
FAM171B,-0.42296568,4.869157,2.9287822829225605e-08,Other Genes
FAM172A,-1.1088994,4.3271503,5.8469513789975994e-08,Other Genes
FAM174A,-0.13368616,5.0222797,1.060435275177393e-06,Other Genes
FAM174B,0.6902441,5.196176,4.826129141179012e-08,Other Genes
FAM174C,2.5670094,5.013395,3.6539594984717354e-06,Other Genes
FAM177A1,3.1938763,4.7547126,9.274170408098293e-06,Other Genes
FAM177B,2.5911286,4.568926,7.582194081574992e-07,Other Genes
FAM178B,2.6008565,4.438597,1.3756064491155193e-07,Other Genes
FAM180B,1.419247,3.9690206,7.819442718152552e-09,Other Genes
FAM181A-AS1,0.62829816,3.3966517,1.067737076676197e-08,Other Genes
FAM181B,-1.2647278,4.197947,3.590315322376643e-08,Other Genes
FAM182A,1.0324045,4.4059563,1.8085591067095861e-09,Other Genes
FAM182B,2.6413984,4.609606,2.8942239564038263e-09,Other Genes
FAM183A,-1.3702934,4.4208207,4.248221424709186e-09,Other Genes
FAM184A,3.0963655,4.80705,2.4090939167305946e-06,Other Genes
FAM184B,2.772459,2.1246834,1.1702071063108344e-06,Other Genes
FAM185A,0.70693195,3.0589764,1.0494330422355246e-07,Other Genes
FAM186A,1.3361872,5.1847954,6.015691573489681e-09,Other Genes
FAM186B,1.6050285,4.234226,3.7075357606361165e-07,Other Genes
FAM187B,1.8622562,2.86338,3.834762723972571e-09,Other Genes
FAM189A1,2.529881,4.8206563,2.330840528992321e-09,Other Genes
FAM189A2,0.21935607,4.817304,4.248221424709186e-09,Other Genes
FAM189B,0.101826556,5.5404572,1.6811289767612665e-07,Other Genes
FAM192A,3.1294959,4.831729,2.009476641046147e-06,Other Genes
FAM193A,1.4941195,3.202146,9.845183514387692e-07,Other Genes
FAM193B,2.3904958,4.8833327,5.069086460497206e-07,Other Genes
FAM198B-AS1,1.8287649,5.2475014,1.6628173009519203e-06,Other Genes
FAM199X,2.119705,4.6804037,1.2311472126433727e-06,Other Genes
FAM200A,2.875373,3.394472,2.6708740126818817e-06,Other Genes
FAM200B,-0.11547785,5.022019,5.79793042657447e-06,Other Genes
FAM201A,1.5783689,6.379352,6.695843681315298e-08,Other Genes
FAM204A,1.672207,5.576454,5.012093051862842e-06,Other Genes
FAM207A,0.6554983,2.517393,5.111869996119658e-07,Other Genes
FAM209A,-0.64308274,4.659458,1.5635254990090245e-07,Other Genes
FAM209B,1.3842337,3.8264368,3.556230305082822e-08,Other Genes
FAM20A,-0.7139983,4.147038,3.207646282178302e-06,Other Genes
FAM20B,0.3545461,6.0929003,7.713143372000567e-07,Other Genes
FAM20C,2.0375211,3.741311,8.129995675707884e-06,Other Genes
FAM210A,1.1819524,1.6524463,3.672799863480923e-07,Other Genes
FAM210B,-0.9166835,2.8969774,4.78494371704946e-06,Other Genes
FAM214A,0.34473547,5.2605557,1.330541888879033e-06,Other Genes
FAM214B,-0.08806147,5.374267,1.1145395376897069e-05,Other Genes
FAM215A,2.4944837,2.7130053,6.992521586933123e-09,Other Genes
FAM215B,-0.65480036,3.7976773,9.745759817541335e-07,Other Genes
FAM216A,0.49078125,1.5192877,8.885431797862106e-07,Other Genes
FAM216B,1.4556073,3.6819663,1.9173813620520445e-09,Other Genes
FAM217A,0.41305676,4.478103,2.5639245818111806e-08,Other Genes
FAM217B,0.8290598,6.3865113,6.489839254776889e-06,Other Genes
FAM218A,0.8230531,3.4249659,2.647096692869052e-08,Other Genes
FAM219A,3.5107281,4.022861,2.9446905587143954e-07,Other Genes
FAM219B,0.13697644,4.649791,4.4389632839043585e-06,Other Genes
FAM220A,-0.14289062,4.591559,4.3836225216715456e-08,Other Genes
FAM221A,1.2581657,5.591908,8.124837473038387e-07,Other Genes
FAM221B,1.906431,3.3880126,4.593981463801299e-08,Other Genes
FAM222A,0.19465177,3.154477,2.281764109886341e-08,Other Genes
FAM222A-AS1,0.74638456,4.4466166,6.992521586933123e-09,Other Genes
FAM222B,0.090695724,3.4471042,1.2444820309991e-06,Other Genes
FAM223A,0.12773861,3.0142622,6.579061487351712e-09,Other Genes
FAM224A,2.5039005,3.7785745,4.661681057970029e-09,Other Genes
FAM224B,-0.6523753,5.821062,9.323362115881605e-09,Other Genes
FAM225A,-1.0995063,4.2148185,6.315524417711115e-08,Other Genes
FAM225B,-0.32568946,4.581792,1.0387469833510938e-07,Other Genes
FAM226B,0.41562742,4.1314425,6.698335119214766e-07,Other Genes
FAM227A,1.6824931,2.2255943,9.282367792312812e-09,Other Genes
FAM227B,-0.97211933,4.156806,1.7021649293319002e-07,Other Genes
FAM228A,1.6645654,5.450759,1.3044507664856963e-08,Other Genes
FAM228B,2.6705737,4.1114397,4.184386055848592e-07,Other Genes
FAM229A,-0.42261758,5.8907094,5.8058153439037984e-08,Other Genes
FAM229B,1.2473361,2.8387275,1.5594462632720892e-09,Other Genes
FAM230A,-0.7170427,5.666538,6.165602786673551e-09,Other Genes
FAM230B,0.14284614,4.314634,1.6315883702639368e-08,Other Genes
FAM230E,-0.6751679,3.0985794,4.661681057970029e-09,Other Genes
FAM230H,1.0580605,1.269726,4.661681057970029e-09,Other Genes
FAM230J,1.5860307,3.5633988,3.00784532179791e-09,Other Genes
FAM234A,-0.47512594,3.5545166,1.5891610700575593e-06,Other Genes
FAM234B,1.7528807,4.284626,9.222823329257567e-07,Other Genes
FAM237A,1.3178023,6.039429,6.579061487351712e-09,Other Genes
FAM237B,1.8434446,2.7997458,2.330840528992321e-09,Other Genes
FAM240C,0.8922529,4.6145453,2.330840528992321e-09,Other Genes
FAM241A,3.1517959,4.436168,1.489159545278581e-06,Other Genes
FAM241B,-0.69356364,4.383686,1.0547814928286963e-07,Other Genes
FAM242C,0.14686084,1.9138452,8.496442849359918e-09,Other Genes
FAM242E,0.20823617,3.8249664,2.330840528992321e-09,Other Genes
FAM242F,1.1003224,4.2748675,2.330840528992321e-09,Other Genes
FAM243B,0.41726166,4.8678374,8.64636384843674e-09,Other Genes
FAM245A,-0.19542965,3.3807914,4.898396002303289e-08,Other Genes
FAM245B,1.9604453,4.366515,3.834762723972571e-09,Other Genes
FAM24B,0.6736111,2.3819628,2.7301322228205715e-08,Other Genes
