gene,pca_1,pca_2,importance,category
FBXO44,-0.9271409,-0.9214621,2.0248211158433357e-07,Other Genes
FBXO45,1.0723045,0.63800436,2.1171351281740775e-06,Other Genes
FBXO46,1.9128788,-1.3489074,1.6184876166906124e-06,Other Genes
FBXO47,-0.38577685,0.18883952,1.2067664143183228e-08,Other Genes
FBXO48,-0.8042729,-1.2790029,1.1342678409843676e-06,Other Genes
FBXO5,0.06489609,-1.2520164,8.499507221963756e-08,Other Genes
FBXO6,-0.7006266,0.6243148,1.7545324916408742e-05,Other Genes
FBXO7,-1.2348348,-0.97815585,6.945875525098852e-07,Other Genes
FBXO8,1.4847027,2.311968,1.0716734686967612e-06,Other Genes
FBXO9,0.19457127,-0.7841445,2.7397544699646624e-06,Other Genes
FBXW10,0.8801107,0.707965,1.2331205572981772e-08,Other Genes
FBXW11,1.433513,0.84353197,8.654028900615676e-06,Other Genes
FBXW2,-1.2247368,1.2901351,1.4814246805459897e-06,Other Genes
FBXW4,0.75132966,0.38729867,8.840176103255324e-07,Other Genes
FBXW5,-0.8268152,0.6406118,8.50322916474922e-06,Other Genes
FBXW7,-0.85945916,-0.674739,5.073117242306916e-06,Other Genes
FBXW7-AS1,-0.09041573,-1.8918242,5.075141623755102e-09,Other Genes
FBXW8,0.2822061,-0.17095324,2.3572764273734512e-07,Other Genes
FBXW9,0.55388325,-0.757063,1.1704244606659725e-07,Other Genes
FCAMR,1.7354447,1.2881441,9.600432849671983e-07,Other Genes
FCAR,-0.16101353,0.87966895,2.3338901277496742e-06,Other Genes
FCER1A,2.120074,-0.8830712,3.176705680596497e-07,Other Genes
FCER1G,-1.1865449,-0.37399587,7.774971581194404e-06,Other Genes
FCER2,0.4910388,-0.7426826,4.907952029265382e-06,Other Genes
FCF1,-0.15300773,0.8731549,2.7625721058362104e-06,Other Genes
FCGBP,0.24455194,0.45719504,4.006404561667293e-07,Other Genes
FCGR1A,-0.16199236,-1.0543907,3.371591647065958e-06,Other Genes
FCGR1B,0.08416312,-0.8813213,1.123319672548637e-06,Other Genes
FCGR2A,0.01962675,0.1752705,1.0052669467930356e-05,Other Genes
FCGR2B,0.43384612,-0.62296194,5.751456253791253e-06,Other Genes
FCGR3A,-1.014538,0.0019917213,0.00012422029241780031,Other Genes
FCGR3B,1.7536528,-0.06471329,4.334083835455419e-08,Other Genes
FCGRT,0.57371986,1.0786474,1.5999925524054532e-05,Other Genes
FCHO1,1.3881366,-0.100675814,1.0234101340980482e-06,Other Genes
FCHO2,-0.45797125,0.22124928,6.0134105692900076e-06,Other Genes
FCHSD1,0.36989403,-1.3038275,2.8947607198497444e-07,Other Genes
FCHSD2,-0.8928634,-0.7664951,1.3483099408152546e-05,Other Genes
FCMR,1.2744929,1.4756092,2.1871599606926117e-05,Other Genes
FCN1,0.53776973,-0.13178766,2.561537632402565e-05,Other Genes
FCN2,0.09485187,1.0554346,1.9173813620520445e-09,Other Genes
FCRL1,-0.35172427,-0.10307034,1.3610062301997745e-06,Other Genes
FCRL2,-1.2798039,1.6555259,1.699614670683783e-06,Other Genes
FCRL3,0.37967756,-0.43577072,9.483365210200486e-06,Other Genes
FCRL4,0.14890136,-0.015169748,3.3473727466139197e-07,Other Genes
FCRL5,1.9011984,-0.97580683,3.143760365620446e-06,Other Genes
FCRL6,-0.6501728,0.81829643,5.344386388825435e-07,Other Genes
FCRLA,-0.90050817,0.7086365,1.4170370241664657e-07,Other Genes
FCRLB,-0.46012717,-1.8443384,4.88850113272804e-07,Other Genes
FCSK,0.75066817,0.11277222,3.325072466304437e-07,Other Genes
FDFT1,2.8841372,1.0325217,4.211929645774538e-06,Other Genes
FDPS,-0.8897149,0.6114458,5.642832240222187e-06,Other Genes
FDX1,1.2304754,0.83579904,2.552822986638e-06,Other Genes
FDX2,-1.1065973,0.8479142,2.737938875709836e-06,Other Genes
FDXACB1,-0.050858185,1.5219247,2.834759047152964e-07,Other Genes
FDXR,-0.11391032,-1.3553796,3.660747727152195e-07,Other Genes
FECH,0.7503438,0.50228065,3.292331561954604e-07,Other Genes
FEM1A,-0.38201782,0.64211035,1.5098495147534965e-06,Other Genes
FEM1B,0.9739498,-0.3837816,3.2248119322305637e-06,Other Genes
FEM1C,0.30955958,-0.23887554,3.985585929360071e-06,Other Genes
FEN1,0.32451367,0.5374076,6.579765789414785e-08,Other Genes
FENDRR,0.5832564,0.19150485,2.330840528992321e-09,Other Genes
FER,-2.1084363,0.64820683,1.4998567096168486e-06,Other Genes
FER1L5,-0.89678425,-0.56316113,3.1127848472189743e-08,Other Genes
FER1L6,0.42826122,2.0186224,2.330840528992321e-09,Other Genes
FER1L6-AS2,-0.3188849,0.63447744,6.579061487351712e-09,Other Genes
FERMT1,0.8605311,-1.3824515,7.669525913798087e-09,Other Genes
FERMT2,1.7600868,-1.427085,8.164745227810318e-08,Other Genes
FERMT3,-1.038234,0.45835245,5.369680052200334e-05,Other Genes
FES,-0.7557103,-0.48069066,1.2576076239076336e-06,Other Genes
FEZ1,-0.9319334,-0.48119769,3.848795594591512e-06,Other Genes
FEZ2,0.6855143,0.71456945,3.464754003876574e-06,Other Genes
FFAR1,0.43878978,-0.34825343,2.2075285563266304e-07,Other Genes
FFAR2,0.13760723,-0.8834507,1.5781068119500953e-05,Other Genes
FFAR3,1.1548809,1.4383149,1.764668888742271e-07,Other Genes
FFAR4,0.5041862,-1.1925961,4.1595339537724555e-07,Other Genes
FGD1,-0.91005635,0.2777394,2.9623928606342703e-08,Other Genes
FGD2,-1.1298478,-0.45191932,2.587318272282203e-06,Other Genes
FGD3,-2.0104058,-1.4553528,9.463267625614907e-06,Other Genes
FGD4,1.1333168,0.28875,2.1338727026641458e-07,Other Genes
FGD5,0.8024515,0.36785913,8.165676258390063e-08,Other Genes
FGD5-AS1,-0.67896605,-1.5015767,1.945807394813937e-06,Other Genes
FGD6,-1.6475799,0.22529903,1.323479555686093e-06,Other Genes
FGF1,-0.78152966,0.48932678,6.579061487351712e-09,Other Genes
FGF10-AS1,0.059041753,0.027613765,6.992521586933123e-09,Other Genes
FGF11,-1.8230528,0.0110100275,1.1876401501025345e-07,Other Genes
FGF12,0.44457507,0.33518422,1.6729344734511202e-08,Other Genes
FGF13,-1.401161,1.2018611,3.3872153762902385e-08,Other Genes
FGF14,-0.051985025,1.683574,1.0413824677615623e-08,Other Genes
FGF14-AS2,0.63486075,-0.4135682,6.978010460072736e-08,Other Genes
FGF14-IT1,-0.1971616,-0.51435304,4.661681057970029e-09,Other Genes
FGF16,-1.7861576,0.39302063,1.3158123441067832e-08,Other Genes
FGF17,-0.5882859,-1.0089102,1.5039226612569776e-09,Other Genes
FGF18,-0.7788806,-0.6233012,6.458662654470647e-08,Other Genes
FGF2,1.800496,-0.8690578,2.6052706383370802e-08,Other Genes
FGF20,0.42789584,0.8436432,8.496442849359918e-09,Other Genes
FGF22,-0.17907728,0.96650684,3.14259573795166e-07,Other Genes
FGF23,0.96953166,-0.09468954,1.6352191700442224e-08,Other Genes
FGF5,0.04197021,-2.4893298,1.1654202644815474e-08,Other Genes
FGF7,1.2795866,1.9399884,2.485777741489379e-07,Other Genes
FGF8,0.032588676,-0.37484482,1.6315883702639368e-08,Other Genes
FGF9,-0.33739117,-1.7034731,6.437446100970762e-07,Other Genes
FGFBP1,-1.9078887,-0.39297122,4.1346056590197844e-10,Other Genes
FGFBP2,0.7276888,-0.61079216,5.4509692621818036e-05,Other Genes
FGFBP3,-0.71926105,-0.17941092,2.2957311527990737e-07,Other Genes
FGFR1,0.114540055,0.5632433,8.730445804275171e-07,Other Genes
FGFR1OP,-1.3130771,-4.0063763,1.4171220896676544e-06,Other Genes
FGFR1OP2,-0.9895748,0.06844867,2.1959069257690903e-06,Other Genes
FGFR2,-0.38236907,-1.1355072,7.56410691628983e-08,Other Genes
FGFR3,-0.98356676,-2.8274498,7.405982619038763e-09,Other Genes
FGFR4,-0.5081359,-2.4761105,6.015691107110661e-09,Other Genes
FGFRL1,-0.52176267,-0.424859,2.3314878410119888e-06,Other Genes
FGGY,1.9298801,1.2766733,3.6948985675037687e-07,Other Genes
FGL1,0.54603463,-1.8109167,4.661681057970029e-09,Other Genes
FGL2,0.56017953,-0.079766445,1.6708711330302258e-05,Other Genes
FGR,0.92435855,0.25078142,7.3949626128965994e-06,Other Genes
FH,-1.2458376,-1.5399948,4.780070898592154e-06,Other Genes
FHAD1,1.2007792,-0.88170224,1.2485685679277448e-06,Other Genes
FHDC1,1.2407954,-0.37710333,7.442294814252796e-09,Other Genes
FHIT,-0.42758733,1.1957427,7.306420714116337e-06,Other Genes
FHL1,1.5978392,1.3328874,3.70364140735875e-07,Other Genes
FHL2,-1.1192199,1.50789,2.6011719960597273e-08,Other Genes
FHL3,0.7786259,-1.6491911,7.89403262338632e-06,Other Genes
FHOD1,0.2696348,-2.0938678,9.528771289636313e-06,Other Genes
FHOD3,-1.2624979,0.30644298,5.075142090134122e-09,Other Genes
FIBCD1,-0.43656152,0.5100662,3.030092920765544e-08,Other Genes
FIBP,-4.3113956,0.69723177,7.166558398706195e-07,Other Genes
FICD,-0.44818494,1.0781485,7.382619454876856e-07,Other Genes
FIG4,-0.11146979,-1.2787321,1.0805283119366457e-07,Other Genes
FIGLA,0.6131465,0.14719158,1.9173813620520445e-09,Other Genes
FIGN,0.2825473,-0.3109026,1.4811964304603441e-08,Other Genes
FIGNL1,-0.45969474,0.36710882,8.838644056737111e-07,Other Genes
FIGNL2,-1.1325071,0.81894565,9.921301634283232e-08,Other Genes
FILIP1,-0.24424902,0.9668228,3.0188727079179307e-07,Other Genes
FILIP1L,1.1600664,-0.31954718,2.345978587654089e-06,Other Genes
FILNC1,-0.5757716,1.0209831,6.184223684063331e-08,Other Genes
FIP1L1,1.0773603,0.65372586,5.113296674110843e-08,Other Genes
FIRRE,1.9284637,0.97006226,2.390341591966378e-08,Other Genes
FIS1,-0.84034747,-1.0975966,3.839464919263764e-07,Other Genes
FITM1,-0.1386195,0.17062515,4.917019868673744e-08,Other Genes
FITM2,2.0169852,0.48294532,7.022428225360248e-07,Other Genes
FIZ1,-0.076938644,0.93583226,8.046691040286688e-07,Other Genes
FJX1,0.28063077,-1.7511992,4.340249737334598e-06,Other Genes
FKBP10,-1.4064584,0.09933218,2.1809279186880064e-09,Other Genes
FKBP11,-0.17036103,1.3617268,4.487449186871673e-06,Other Genes
FKBP14,-1.2123682,-1.1628282,5.927551601074837e-07,Other Genes
FKBP15,0.31070918,0.745471,1.376088770806353e-06,Other Genes
FKBP1A,0.05710025,-0.2801049,1.7169942032989572e-06,Other Genes
FKBP1B,-0.6208302,-0.8346534,1.4027349126117097e-07,Other Genes
FKBP1C,1.3006785,-0.07192295,2.454878698451654e-08,Other Genes
FKBP2,-0.18148603,0.41789818,1.538361654257627e-07,Other Genes
FKBP3,0.88474804,1.941203,1.3335302158483148e-06,Other Genes
FKBP4,-2.2955968,0.3771342,1.1413273993531655e-05,Other Genes
FKBP5,0.47912252,0.29912016,1.2150780103157279e-05,Other Genes
FKBP6,0.100373134,0.8858489,2.4285250676002416e-08,Other Genes
FKBP7,0.25080788,-1.3585415,1.0118819229132406e-08,Other Genes
FKBP8,-0.073855326,0.27375913,1.4264126295540924e-05,Other Genes
FKBP9,-1.7380736,-0.08380557,4.1123524680427633e-08,Other Genes
FKBPL,-1.279506,1.2239933,6.135572466575695e-07,Other Genes
FKRP,-0.78274435,0.50606644,6.708392427786194e-07,Other Genes
FKTN,0.42227015,0.09858941,1.7802342811195986e-06,Other Genes
FLACC1,0.15391685,1.2832084,1.4792872968304295e-07,Other Genes
FLAD1,-0.9873956,1.7405668,9.963199963197266e-07,Other Genes
FLCN,1.5701511,0.24638957,2.278318470567965e-06,Other Genes
FLG,-1.7469436,0.81694156,2.330840528992321e-09,Other Genes
FLG-AS1,-2.4006884,0.4819033,1.5225425802445125e-08,Other Genes
FLG2,1.0678406,-0.33640128,4.4435892905217785e-08,Other Genes
FLI1,-1.4626262,-0.7677829,2.1230557416190663e-07,Other Genes
FLII,-1.3099856,2.5844522,7.831942261204204e-06,Other Genes
FLJ45513,1.5893667,-1.210829,2.4326309953316373e-08,Other Genes
FLNA,1.342237,1.2258956,4.697189129703542e-05,Other Genes
FLNB,-0.48079467,-0.17996174,9.89956424409913e-07,Other Genes
FLNB-AS1,0.30130127,-1.0294106,6.315523319707455e-09,Other Genes
FLOT1,0.0023842587,-0.28289324,1.6075061100255916e-06,Other Genes
FLOT2,-1.0087755,0.0017685355,8.167985593027672e-07,Other Genes
FLRT1,0.7174506,-1.1663289,4.661681057970029e-09,Other Genes
FLRT2,0.6652601,0.057942577,7.488138111256361e-07,Other Genes
FLRT3,-0.7772208,0.10176463,6.579061487351712e-09,Other Genes
FLT1,0.14170246,1.0380479,4.6843096075595805e-06,Other Genes
FLT3,-1.9081036,-1.1354109,3.219512609781852e-07,Other Genes
FLT3LG,1.6755328,-0.22863315,1.7758866076738825e-06,Other Genes
FLT4,0.51660806,0.11006007,9.906310604627353e-08,Other Genes
FLVCR1,-0.66139823,1.3382472,2.2859130649676567e-06,Other Genes
FLVCR1-DT,1.8891902,-1.087882,1.5036054048628295e-06,Other Genes
FLVCR2,0.17619523,-1.8254203,7.9986374474028e-07,Other Genes
FLYWCH1,-0.912013,-1.8416715,6.958377095288888e-07,Other Genes
FLYWCH2,0.17590775,-0.31438836,2.852870074798315e-06,Other Genes
FMC1,-1.4073222,-0.043823622,6.607110993991111e-06,Other Genes
FMN1,-1.0981386,0.23223846,2.6015729674349473e-06,Other Genes
FMN2,-1.4218705,0.9274003,2.330840528992321e-09,Other Genes
FMNL1,0.04032735,-1.1024449,2.817691093447589e-05,Other Genes
FMNL2,1.3147459,-2.174375,7.271084454925727e-07,Other Genes
FMNL3,0.9118054,-1.4139814,3.2383869944260836e-06,Other Genes
FMO1,1.428466,-0.16060534,2.7706550507584768e-08,Other Genes
FMO2,0.21119316,1.4754941,2.330840528992321e-09,Other Genes
FMO3,1.678109,1.2135836,1.6315883702639368e-08,Other Genes
FMO4,-0.012669491,1.499495,4.2392749645611976e-07,Other Genes
FMO5,2.3129592,-0.11657166,2.7213559800293075e-07,Other Genes
FMOD,1.8933043,-0.32991058,8.810578499703704e-07,Other Genes
FMR1,-0.3580734,0.716601,8.712609993642087e-06,Other Genes
FMR1-AS1,1.4892573,-0.33609688,2.913790226224531e-08,Other Genes
FMR1-IT1,-0.374255,0.18115117,1.8626225558313129e-07,Other Genes
FMR1NB,-0.011429863,-1.3269161,4.661681524349049e-09,Other Genes
FN1,-2.0324438,1.0635899,0.0006504580033491287,Other Genes
FN3K,-0.9360734,2.089752,2.4764203266936426e-07,Other Genes
FN3KRP,-1.5332453,-0.9982571,3.4802313409117225e-06,Other Genes
FNBP1,-0.25826877,0.44614995,9.701740674248489e-06,Other Genes
FNBP1L,-1.3155178,-0.7699217,6.71905610560271e-08,Other Genes
FNBP4,-0.8794134,-0.046231948,6.531832533314142e-06,Other Genes
FNDC10,1.2161514,1.8294215,5.637464343476119e-07,Other Genes
FNDC11,-1.2924049,-0.40097848,4.278205111547083e-08,Other Genes
FNDC3A,1.2641999,0.9418667,1.124847492177087e-05,Other Genes
FNDC3B,-1.9426646,0.2735043,3.721569020417656e-05,Other Genes
FNDC4,1.3494507,0.7481498,6.759437766673946e-08,Other Genes
FNDC5,0.13864097,-0.071309894,6.466387502738047e-08,Other Genes
FNDC7,-0.47323567,-0.15533891,1.864672469790842e-08,Other Genes
FNDC8,-0.9058117,-1.6957214,7.669525913798087e-09,Other Genes
FNDC9,-0.07465273,-0.06581884,3.7856831883616726e-08,Other Genes
FNIP1,-0.16134708,1.0230751,1.3542844951465412e-06,Other Genes
FNIP2,0.62519014,-0.11255443,3.2630516865805816e-05,Other Genes
FNTA,-0.8435194,0.64789706,8.705299630699244e-06,Other Genes
FNTB,0.09852408,1.1522381,5.4187115714305274e-08,Other Genes
FO393401.1,0.31572074,0.40930042,2.24314069050476e-06,Other Genes
FO393414.3,0.2036423,-0.5273386,4.511768448001818e-09,Other Genes
FO393415.1,1.3424063,-0.004145944,8.269215979491663e-10,Other Genes
FO393418.1,1.847784,0.48196298,3.834762723972571e-09,Other Genes
FO393419.2,1.0816263,0.6666774,1.714280483339117e-08,Other Genes
FO680682.1,-0.04028156,-0.58218557,1.1654203111194493e-08,Other Genes
FO681492.1,1.6345289,0.56427777,4.661681057970029e-09,Other Genes
FO704657.1,-2.1443124,0.42625177,7.098420558116546e-08,Other Genes
FOCAD,1.8491602,-0.57634604,1.0537788510108361e-06,Other Genes
FOCAD-AS1,0.21413,0.36920083,2.5943870867388895e-09,Other Genes
FOLR1,1.0832682,-1.1064569,2.330840528992321e-09,Other Genes
FOLR2,0.8367131,-0.92353714,4.6785829516460504e-07,Other Genes
FOLR3,-1.2267354,1.0244068,1.033689169777243e-06,Other Genes
FOPNL,0.14539693,-0.37425643,2.621454785460943e-06,Other Genes
FOS,0.5578825,-0.5823325,6.148783560129123e-05,Other Genes
FOSB,1.5092535,-0.32226497,5.289113095332489e-05,Other Genes
FOSL1,-0.44586536,-1.729821,2.0484310659716174e-07,Other Genes
FOSL2,-1.0732815,0.37884003,1.402027113834734e-05,Other Genes
FOXA1,-0.29766953,-2.1818955,1.3985044572871788e-08,Other Genes
FOXA3,1.3233582,-0.6547609,2.7443010948358466e-09,Other Genes
FOXB1,0.364361,-1.1418643,1.0146653141862352e-07,Other Genes
FOXC1,0.70531505,-1.1608235,1.4330804463516108e-07,Other Genes
FOXCUT,1.1708035,-0.11323585,2.330840528992321e-09,Other Genes
FOXD1,-0.4220002,0.41768503,3.648575596866736e-09,Other Genes
FOXD2,-1.3761308,1.4972872,1.4286305753363223e-07,Other Genes
FOXD2-AS1,-0.008248033,-0.36721024,2.0290152925082868e-07,Other Genes
FOXD3,2.4924154,0.32104236,4.1346056590197844e-10,Other Genes
FOXD3-AS1,-2.0124693,0.2106863,1.0977204843530433e-08,Other Genes
FOXD4,-0.63478786,1.3782072,9.886750672278669e-09,Other Genes
FOXD4L1,2.303235,-0.63052446,4.236859101723383e-08,Other Genes
FOXD4L3,-1.0288959,0.6182536,2.330840575564464e-08,Other Genes
FOXD4L4,-0.08174227,-0.951843,4.661681057970029e-09,Other Genes
FOXD4L5,0.10531269,-1.1358743,4.811603920546317e-09,Other Genes
FOXD4L6,0.16052417,-1.2422637,9.323363515018665e-09,Other Genes
FOXE1,2.1512668,-0.07516443,1.0000365976586748e-08,Other Genes
FOXE3,1.1088581,-2.7006395,4.661681057970029e-09,Other Genes
FOXF1,1.3566806,0.45662826,9.32336379379393e-08,Other Genes
FOXG1,0.5695368,0.5535497,2.330840528992321e-09,Other Genes
FOXH1,-1.607557,0.4589764,4.9252266832362036e-09,Other Genes
FOXI1,-0.79914767,1.037349,6.992522053312143e-09,Other Genes
FOXI3,0.56886417,-1.4526515,6.992521586933123e-09,Other Genes
FOXJ1,-0.5907004,1.1860883,6.407312241936055e-10,Other Genes
FOXJ2,0.42999282,-0.9434564,2.610124518539192e-06,Other Genes
FOXJ3,0.08160369,-2.891488,1.5845273847021353e-07,Other Genes
FOXK1,0.7921484,0.02678526,6.54395325607417e-08,Other Genes
FOXK2,2.1889873,1.0824829,2.4477345175529093e-06,Other Genes
FOXL2,0.05321397,0.7707622,1.082728291203167e-08,Other Genes
FOXL2NB,0.8073678,-0.6199608,2.330840528992321e-09,Other Genes
FOXM1,-1.3493943,0.24489167,1.2777811870483133e-07,Other Genes
FOXN2,-0.046596333,0.78254205,4.515074867943093e-06,Other Genes
FOXN3,1.1509463,-0.6622905,1.8272751751213225e-06,Other Genes
FOXN3-AS1,0.4925158,-1.7372856,7.329920284131095e-07,Other Genes
FOXN3-AS2,-0.118919596,1.3310832,8.108865194611023e-08,Other Genes
FOXO1,0.7273288,-0.2495625,2.0603817937553807e-06,Other Genes
FOXO3,-0.55239564,-0.65672255,1.3508403557834026e-05,Other Genes
FOXO3B,-0.3466152,0.5874857,1.4966673680789224e-08,Other Genes
FOXO4,-1.4345199,-1.3531516,1.1720738450349783e-06,Other Genes
FOXO6,0.21419181,0.3053483,1.1804126439141492e-08,Other Genes
FOXP1,0.31438267,0.02954938,6.420743470133494e-05,Other Genes
FOXP1-AS1,0.11441192,-0.5210636,2.4807638582837308e-09,Other Genes
FOXP1-IT1,0.17296799,0.46783578,2.8716543631328817e-07,Other Genes
FOXP2,2.0433307,2.824536,4.1346056590197844e-10,Other Genes
FOXP3,0.019120945,2.1557946,3.028867069008777e-07,Other Genes
FOXP4,-0.018662283,-0.8640107,6.237364437445114e-07,Other Genes
FOXP4-AS1,0.2635616,0.518484,2.1759985274205474e-07,Other Genes
FOXQ1,1.6153448,0.32502013,1.3985043640113748e-08,Other Genes
FOXR1,0.9373746,1.4249783,1.0827283378410691e-08,Other Genes
FOXRED1,1.0777829,-0.09146505,8.722495035551957e-08,Other Genes
FOXRED2,0.6270519,-0.0067876517,5.505520865046417e-07,Other Genes
FP236241.1,-0.97268456,-1.0086733,2.097756476040481e-08,Other Genes
FP236315.1,-0.6081547,-1.4395809,2.9737550904494825e-08,Other Genes
FP236315.3,-0.38185444,0.42669818,4.661681057970029e-09,Other Genes
FP236383.3,-1.0843992,0.12100781,1.3008210829755214e-08,Other Genes
FP236383.4,0.3110397,1.5854623,7.853058060305529e-08,Other Genes
FP236383.5,-0.12261144,-0.71293235,4.4394894755105237e-08,Other Genes
FP325318.1,-1.8115933,1.6630827,9.323362115881605e-09,Other Genes
FP325330.2,-1.2291718,-1.0800936,4.661681057970029e-09,Other Genes
FP325332.1,-0.09196608,1.5114404,6.575433804456287e-08,Other Genes
FP326651.1,-0.15534051,-1.5731062,1.5039226612569776e-09,Other Genes
FP565260.1,0.56634957,-0.009761208,4.673961387026555e-07,Other Genes
FP565260.3,1.2335708,0.30961668,1.1394764912104894e-07,Other Genes
FP565260.6,-0.69053406,0.80016136,3.2635124221926937e-07,Other Genes
FP671120.4,-0.80437064,-1.3773565,1.082728291203167e-08,Other Genes
FP671120.6,-0.82623965,-0.15330985,4.169159181308538e-08,Other Genes
FP671120.7,-0.63488543,-2.0779655,9.359670582913038e-09,Other Genes
FP700111.1,0.66884786,0.8012133,3.0289566258320355e-07,Other Genes
FPGS,1.0168833,0.61662346,3.943071579019398e-06,Other Genes
FPGT,0.56525624,2.0800917,2.6911383341228184e-06,Other Genes
FPR1,1.4638412,-2.081606,3.0755771377183394e-05,Other Genes
FPR2,-0.21426927,0.92727447,1.1832774867231375e-05,Other Genes
FPR3,-2.0206985,-1.6272929,0.00016699399212119704,Other Genes
FRA10AC1,1.2692398,1.5667388,1.3073593994954458e-06,Other Genes
FRAS1,-1.6493269,-0.3639023,4.661681057970029e-09,Other Genes
FRAT1,0.29967916,-0.06536592,5.216895480723336e-07,Other Genes
FRAT2,2.7020621,0.7556215,4.244904135280767e-06,Other Genes
FREM1,-0.027291248,0.8509358,1.6315885568155448e-08,Other Genes
FREM2,-0.21125753,-2.5644681,4.661681057970029e-09,Other Genes
FREM3,1.9858325,-1.6304444,6.274649226886558e-08,Other Genes
FRG1,0.35827306,-1.0003352,3.6469163083753813e-06,Other Genes
FRG1-DT,1.180842,-0.39717156,3.630723033503614e-08,Other Genes
FRGCA,-1.8138671,1.475217,2.7443015612148666e-09,Other Genes
FRK,0.9404578,-2.3925166,2.2217946922210113e-08,Other Genes
FRMD1,0.9961518,0.48058075,2.330840528992321e-09,Other Genes
FRMD3,0.14281644,-0.20414937,5.683842808905853e-07,Other Genes
FRMD4A,1.7863703,-0.64764154,1.5077937896912822e-07,Other Genes
FRMD4B,0.65641195,-1.2737458,4.232653514723016e-06,Other Genes
FRMD5,-3.1515584,0.85622525,2.2217946455831095e-08,Other Genes
FRMD6,-0.7086148,0.33405694,8.495509323753982e-08,Other Genes
FRMD6-AS1,-0.46728617,-0.58797026,1.145979709549724e-07,Other Genes
FRMD7,0.20532064,1.1224577,7.075213978975e-08,Other Genes
FRMD8,0.035766557,0.46415594,1.9094919865516853e-06,Other Genes
FRMPD1,0.33991754,-0.19450909,3.958800332703011e-08,Other Genes
FRMPD2,-0.01815887,1.034711,1.082728291203167e-08,Other Genes
FRMPD3,-1.3154125,-1.0165106,3.605787275709256e-08,Other Genes
FRRS1,1.1710392,-1.9962504,1.3304414323368885e-07,Other Genes
FRRS1L,-0.70822597,0.7426368,1.627960269307907e-08,Other Genes
FRS2,-0.7403927,-1.8404198,6.352948131670381e-07,Other Genes
FRS3,-0.33777863,1.7928014,1.6452242723682523e-07,Other Genes
FRY,0.34072012,0.35661978,1.0172127160657693e-06,Other Genes
FRY-AS1,-1.5777662,-0.07174092,8.559572749588715e-08,Other Genes
FRYL,2.0144677,0.2329467,4.545154859661803e-06,Other Genes
FRZB,0.7860114,0.45062548,2.7443015612148666e-09,Other Genes
FSBP,-0.75269157,-1.119276,8.016372111967443e-07,Other Genes
FSCN1,-0.3840857,-0.3216329,5.560556889736559e-06,Other Genes
FSCN2,0.23285754,-1.330214,5.075141623755102e-09,Other Genes
FSCN3,-0.36371168,-0.79929316,3.409050086479348e-10,Other Genes
FSD1,0.2832578,-1.4439108,2.341733188717779e-08,Other Genes
FSD1L,0.3683983,-0.8183595,3.924330177063742e-05,Other Genes
FSD2,1.2349464,0.9929175,1.6290005938732444e-07,Other Genes
FSHB,-0.94593835,-0.35011977,2.330840528992321e-09,Other Genes
FSHR,-1.3479419,0.633355,2.330840528992321e-09,Other Genes
FSIP1,-0.038985696,1.1807976,1.32703309548429e-07,Other Genes
FSIP2,-2.1119595,0.41123688,4.401307183763326e-08,Other Genes
FSIP2-AS1,-0.1177517,-1.0541999,3.3076854534271714e-09,Other Genes
FSIP2-AS2,0.7156235,2.045651,2.330840528992321e-09,Other Genes
FST,-0.5340086,1.7474585,4.410655082162583e-07,Other Genes
FSTL1,-0.41637436,-0.13622162,3.1277781122339493e-08,Other Genes
FSTL3,-0.28241238,0.24524641,6.262348843703958e-08,Other Genes
FSTL4,-2.0744033,-1.5359778,4.1346056590197844e-10,Other Genes
FSTL5,1.2033812,0.13274002,2.330840528992321e-09,Other Genes
FTCD,0.90543556,-0.90430117,6.947546777821137e-08,Other Genes
FTCDNL1,-1.1998472,-0.60887694,7.458596335908335e-07,Other Genes
FTH1,-0.044760317,1.3887695,0.0010045643018431476,Other Genes
FTL,-0.3083178,0.9129272,0.0058546742612889035,Other Genes
FTO,-1.0114226,-0.47813988,5.441758527802022e-07,Other Genes
FTSJ1,-1.4711137,-0.66393876,4.780588416901489e-07,Other Genes
FTSJ3,0.23179542,-0.2693923,2.482281571115017e-06,Other Genes
FTX,-1.3573176,-1.9870462,7.598878299247646e-06,Other Genes
FUBP1,0.16893287,2.9305563,1.4461569800808088e-05,Other Genes
FUBP3,1.7243679,0.36582732,1.5013025170663011e-06,Other Genes
FUCA1,1.3771341,-1.8378415,0.00033779930675650963,Other Genes
FUCA2,1.8305901,-1.1043434,3.00918544347367e-06,Other Genes
FUNDC1,2.1704328,2.2698865,2.200234581560772e-07,Other Genes
FUNDC2,1.4762638,-1.5908567,5.713166153801206e-06,Other Genes
FUOM,1.2205985,1.3949565,7.047658880079883e-07,Other Genes
FURIN,-1.0753418,1.4391304,5.305108583114396e-06,Other Genes
FUS,1.2930378,0.47854805,4.15753659387586e-05,Other Genes
FUT1,-0.90535164,0.56248975,3.782053411860651e-08,Other Genes
FUT10,1.2430034,1.2715936,4.858833406433038e-07,Other Genes
FUT11,-0.8316212,0.7806472,4.1382343714063165e-06,Other Genes
FUT2,-0.016940461,-1.9826704,6.876218288463794e-08,Other Genes
FUT3,-1.3978845,1.0792093,6.579061487351712e-09,Other Genes
FUT4,-1.3457593,0.2040565,4.7055594397987143e-07,Other Genes
