gene,tsne_1,tsne_2,importance,category
Lrriq3,2.7573287,3.2396653,1.5058902253961654e-06,Other Genes
Lrrk1,-38.20909,1.0678979,4.1187872768292117e-05,Other Genes
Lrrk2,-30.382385,-3.4369211,0.00015263959656064587,Other Genes
Lrrn4,-22.468334,4.7886963,3.776125109585888e-06,Other Genes
Lrrn4cl,-8.119639,-12.686024,4.588663956257969e-06,Other Genes
Lrrtm1,4.7990675,-1.7061152,2.1929304371460316e-07,Other Genes
Lrrtm2,-5.771459,-12.709013,5.152212441843692e-06,Other Genes
Lrrtm3,-41.728874,10.752151,1.373344760419171e-07,Other Genes
Lrrtm4,10.934681,17.514715,5.338215278868947e-08,Other Genes
Lrsam1,7.395483,-28.164568,3.8152240781068225e-06,Other Genes
Lrtm1,25.675768,34.06241,2.088116960275873e-07,Other Genes
Lrtm2,-5.395552,1.1668115,3.4453211264077115e-10,Other Genes
Lrwd1,-7.991386,-23.154053,0.00010512567381645434,Other Genes
Lsamp,-1.9178253,-8.037841,3.24523162777198e-07,Other Genes
Lsg1,-0.05869029,0.80604637,0.00018210272386884536,Other Genes
Lsm1,0.75262105,-18.795185,0.00012022279015458299,Other Genes
Lsm10,31.83019,3.0391665,4.690782754330971e-05,Other Genes
Lsm11,-34.50991,-12.704114,1.2482793436674896e-05,Other Genes
Lsm12,-23.09853,-23.214739,0.00027924279846540856,Other Genes
Lsm14a,-27.657135,-17.829163,6.081575069476541e-05,Other Genes
Lsm14b,2.4858406,5.342334,2.2582620481993915e-05,Other Genes
Lsm2,-24.183254,-23.090822,0.0001353694151387466,Other Genes
Lsm3,14.83747,17.467281,0.00015365913420409204,Other Genes
Lsm4,14.748749,0.9781942,6.864402307177026e-05,Other Genes
Lsm5,-15.677085,0.63284254,5.489210552721314e-05,Other Genes
Lsm6,2.374465,27.52966,0.0009491017699455311,Other Genes
Lsm7,22.469412,1.7232931,0.00020004489321806114,Other Genes
Lsm8,-22.695574,-40.31026,0.000317669188851465,Other Genes
Lsmem1,-22.637474,-12.014147,4.873722838753711e-06,Other Genes
Lsp1,40.52084,-1.5968248,0.0002879814654361928,Other Genes
Lsr,-31.660313,17.053469,8.903888300807368e-07,Other Genes
Lss,-34.54356,19.604204,0.00023475053625925978,Other Genes
Lst1,18.799892,-10.788056,1.7401335229439373e-05,Other Genes
Lta,1.5022092,-3.7215416,2.640084074172605e-06,Other Genes
Lta4h,-18.381302,35.404858,7.846242627033137e-05,Other Genes
Ltb,12.864481,-0.83527774,2.7571250997034544e-06,Other Genes
Ltb4r1,-36.68885,-2.9992208,1.3358062795073691e-05,Other Genes
Ltbp1,11.675209,31.841766,0.00023921043016389827,Other Genes
Ltbp2,26.081913,12.1877575,0.0001691942030536853,Other Genes
Ltbp3,-8.062823,7.47445,4.877095248466626e-05,Other Genes
Ltbp4,-15.844546,-24.07776,1.4140056640524219e-05,Other Genes
Ltbr,-23.170612,40.1043,4.017512150759171e-05,Other Genes
Ltc4s,-3.9080722,12.076356,3.7108063357772196e-06,Other Genes
Ltn1,-7.2720513,21.75548,0.00014565903397702364,Other Genes
Ltv1,-9.866008,5.493376,0.00016109380253839957,Other Genes
Luc7l,26.123417,14.001066,0.0002745923741065576,Other Genes
Luc7l2,-19.886723,-9.030188,0.00025346231987853634,Other Genes
Luc7l3,-6.7436275,-8.41258,0.00044891725285332016,Other Genes
Lurap1,-50.280457,5.236188,2.056767086614097e-06,Other Genes
Lurap1l,25.165289,-22.95804,1.6055908043089435e-05,Other Genes
Luzp1,-0.2027794,-28.856314,0.00032922775503704056,Other Genes
Lvrn,16.786032,11.439909,3.4236511323262767e-07,Other Genes
Lxn,12.1368685,-29.142666,5.5429215560258805e-05,Other Genes
Ly6c1,1.9005595,1.497999,1.545021209019111e-05,Other Genes
Ly6c2,24.859415,12.661346,2.728561903132627e-06,Other Genes
Ly6e,-3.575651,-1.491242,0.007156711109206863,Other Genes
Ly6g5b,3.9135752,16.471033,2.296549310329597e-06,Other Genes
Ly6g5c,12.69234,0.981344,1.280382920297509e-08,Other Genes
Ly6g6c,-29.040545,-16.845257,1.0345407890070479e-07,Other Genes
Ly6h,-10.876355,-7.801728,1.2084871627359297e-07,Other Genes
Ly6i,-8.979334,-4.3065634,5.585563540320192e-06,Other Genes
Ly6k,0.014060459,-24.05375,3.43053683435788e-08,Other Genes
Ly75,18.954138,-0.1045073,3.815290289496566e-05,Other Genes
Ly86,-20.13313,-14.49993,0.0005964274807187092,Other Genes
Ly9,0.480831,-10.164376,1.0238593017370057e-05,Other Genes
Ly96,28.842333,-11.756411,3.815572410630569e-05,Other Genes
Lyar,11.013401,-27.238852,9.033441289339017e-05,Other Genes
Lyl1,43.93591,-20.565784,4.111571010524057e-06,Other Genes
Lyn,-42.75552,-19.493402,0.00010420628671525313,Other Genes
Lynx1,-5.484457,27.841217,3.3235661551812807e-06,Other Genes
Lypd1,1.1375072,38.36722,4.1186105118933366e-07,Other Genes
Lypd2,33.55729,-18.9768,2.298499271655399e-08,Other Genes
Lypd6,-20.046738,2.345641,1.0510076365165914e-06,Other Genes
Lypd6b,15.266892,-4.0369725,8.916668858963846e-07,Other Genes
Lypla1,-17.632872,26.147074,0.00013587816475255372,Other Genes
Lypla2,25.26363,-7.7270303,1.6027780998914674e-05,Other Genes
Lyrm1,9.091765,4.841176,1.838164653771565e-05,Other Genes
Lyrm2,-6.5235424,-4.418441,3.2475795908919205e-05,Other Genes
Lyrm4,-36.08407,4.563387,0.0004238345747744924,Other Genes
Lyrm7,10.68465,-43.943752,7.207697203480182e-06,Other Genes
Lyrm9,11.899767,12.442417,0.00018917218998149553,Other Genes
Lysmd1,-3.5171847,-11.104483,8.960395196351496e-06,Other Genes
Lysmd2,12.559673,-8.858247,1.4067277450639685e-05,Other Genes
Lysmd3,14.521551,-14.599282,3.287203382513769e-05,Other Genes
Lysmd4,-1.2384624,0.4991643,3.2067314046097673e-06,Other Genes
Lyst,-25.4976,-4.796562,2.6064747385673542e-05,Other Genes
Lyve1,-2.6012585,-16.015436,6.0884055134388625e-09,Other Genes
Lyz1,15.7737465,-24.904478,0.00029414415484964036,Other Genes
Lyz2,12.024753,33.485203,0.12986604096761997,Important Genes
Lyzl4,7.5752845,7.211962,2.8120024130287283e-08,Other Genes
Lyzl6,1.2452729,24.384317,1.0099987056132262e-08,Other Genes
Lzic,-17.417788,11.047008,2.5134281521565205e-05,Other Genes
Lztfl1,-17.93818,-15.526406,0.00020839542412550335,Other Genes
Lztr1,38.220524,-28.9982,0.00020247565889748123,Other Genes
Lzts1,24.212639,-31.97223,5.655703419277656e-07,Other Genes
Lzts2,24.467333,11.57239,3.059820164005256e-05,Other Genes
Lzts3,12.459095,10.480589,3.952076114325619e-06,Other Genes
M1AP,-2.155002,28.749647,4.067846821230052e-08,Other Genes
M1ap,2.0029328,50.543083,2.514245390605421e-06,Other Genes
M6PR,23.787428,11.974097,1.736337199287539e-05,Other Genes
M6pr,-41.216076,-4.003128,0.002258758661336227,Other Genes
MAATS1,-22.459415,0.24912228,1.0300209370852524e-08,Other Genes
MAB21L1,35.023834,7.2454343,5.564033721856576e-08,Other Genes
MAB21L2,36.257236,19.625784,1.2894584807322205e-08,Other Genes
MAB21L3,-7.387851,7.994231,5.488602189306365e-09,Other Genes
MACC1,50.829506,-5.563382,1.8664264911075909e-06,Other Genes
MACC1-AS1,7.400179,-0.36151877,2.330840528992321e-09,Other Genes
MACF1,-27.272013,15.572312,1.4404287199008454e-05,Other Genes
MACO1,-5.3163667,-7.5796523,1.7190956156806613e-06,Other Genes
MACORIS,11.550494,-19.599443,1.7978415269181865e-07,Other Genes
MACROD1,14.543955,9.335594,8.091681756596991e-08,Other Genes
MACROD2,24.26654,-18.40707,4.113334506400202e-08,Other Genes
MAD1L1,20.7921,0.17074627,2.740891020765606e-06,Other Genes
MAD2L1,-26.757042,13.085075,1.3785200199628153e-06,Other Genes
MAD2L1BP,18.661072,-12.712007,7.201299803318424e-07,Other Genes
MAD2L2,-22.57296,-15.902749,6.544226212452209e-06,Other Genes
MADCAM1,-8.549904,7.046506,1.0955428813446499e-07,Other Genes
MADD,-3.3020453,-0.8570236,1.6219910118974954e-06,Other Genes
MAEA,22.654617,26.473812,3.607083071034902e-06,Other Genes
MAEL,-28.954678,29.758791,2.1391025325780718e-08,Other Genes
MAF,7.8769665,33.61833,8.86903056241464e-06,Other Genes
MAF1,15.943441,-14.860201,3.970292537233077e-06,Other Genes
MAFA,-15.414246,4.753197,9.642769962258968e-08,Other Genes
MAFB,29.50856,-41.675407,0.00015317841397718805,Other Genes
MAFF,17.169373,-4.2794075,1.1587541757520748e-05,Other Genes
MAFG,4.8476996,-45.366425,1.1679961526001114e-05,Other Genes
MAFG-DT,-26.303396,9.897042,8.545048874360476e-08,Other Genes
MAFIP,-6.945266,-18.833977,5.195455298729783e-07,Other Genes
MAFK,-9.397909,18.00306,1.1893373972471077e-06,Other Genes
MAFTRR,17.205976,-32.50464,8.082984614885417e-09,Other Genes
MAG,-23.283047,-18.830614,2.9737550438115805e-08,Other Genes
MAGEA8,4.8206434,7.0460634,6.579061487351712e-09,Other Genes
MAGEB10,-32.89773,23.69167,1.1917746871777539e-08,Other Genes
MAGEB17,15.174471,-0.7515974,4.248221424709186e-09,Other Genes
MAGED1,21.659273,-13.7133045,4.888487549450667e-07,Other Genes
MAGED2,-15.685889,11.335424,7.667087141601775e-06,Other Genes
MAGED4B,6.3868756,9.147375,2.330840528992321e-09,Other Genes
MAGEE1,-7.6210213,48.86404,3.755843154900129e-07,Other Genes
MAGEE2,-16.676437,-13.049601,2.330840528992321e-09,Other Genes
MAGEF1,0.12405177,-4.0507193,1.3395363963050353e-06,Other Genes
MAGEH1,-36.27721,22.922539,1.7128817359881803e-06,Other Genes
MAGI1,-22.737215,-17.50491,7.669525447419068e-09,Other Genes
MAGI1-IT1,39.959343,-6.0167904,6.992521586933123e-09,Other Genes
MAGI2,15.07105,18.869068,9.559613037332018e-08,Other Genes
MAGI2-AS2,-44.12063,-0.60209286,2.330840528992321e-09,Other Genes
MAGI2-AS3,-0.9458114,36.672028,1.6981560002605066e-06,Other Genes
MAGI3,-17.625233,10.849897,7.387126047700888e-07,Other Genes
MAGIX,-16.410109,4.847693,2.184726717261543e-07,Other Genes
MAGOH,15.953676,5.025039,1.3373586278760136e-05,Other Genes
MAGOHB,-38.51724,-12.637579,7.098551452724101e-06,Other Genes
MAGT1,-36.563835,-10.6523285,4.212837829212001e-06,Other Genes
MAIP1,-8.31063,-19.865694,9.833993240666525e-07,Other Genes
MAJIN,-24.067015,3.0810282,1.9623569619172213e-08,Other Genes
MAK,8.562653,-12.986875,1.881164042410977e-07,Other Genes
MAK16,20.77211,0.23675586,1.951820444054611e-06,Other Genes
MAL,10.796325,-27.984463,4.7878755147096834e-06,Other Genes
MAL2,8.997191,-4.5106907,6.992522053312143e-09,Other Genes
MALAT1,49.51032,10.068129,0.0020129820923665363,Other Genes
MALINC1,-5.7435865,4.6634073,3.131787434407803e-07,Other Genes
MALL,-26.11731,4.964328,1.3308045372230487e-08,Other Genes
MALRD1,11.059712,14.705287,4.1346056590197844e-10,Other Genes
MALSU1,-4.8576307,27.560646,1.378666807070126e-06,Other Genes
MALT1,-3.6294875,14.767945,3.6350424372793553e-06,Other Genes
MAMDC2,20.629292,-0.21116523,1.5225425802445125e-08,Other Genes
MAMDC2-AS1,13.881502,-23.500404,3.195476960130488e-08,Other Genes
MAMDC4,-12.479515,-6.6394625,1.9132468569723408e-07,Other Genes
MAML1,11.836249,3.3116994,3.36001167951397e-06,Other Genes
MAML2,29.442642,-1.3623431,1.5137409084470786e-05,Other Genes
MAML3,13.991335,-12.196138,1.042993100005379e-06,Other Genes
MAMLD1,-0.5216143,-0.7787867,1.7754599677103135e-06,Other Genes
MAMSTR,-22.712389,-14.439914,4.1709145477139795e-09,Other Genes
MAN1A1,-21.85471,31.9953,7.952654908279111e-07,Other Genes
MAN1A2,-6.699334,26.855358,4.43328276370267e-06,Other Genes
MAN1B1,38.529514,-8.739595,2.4352969921753836e-06,Other Genes
MAN1B1-DT,3.2216246,-20.525845,7.597264102137953e-07,Other Genes
MAN1C1,2.3611205,8.6110525,1.6762025744129258e-06,Other Genes
MAN2A1,13.757421,-2.8053098,7.6214313108897444e-06,Other Genes
MAN2A2,0.65590054,9.784661,4.7253400208511513e-07,Other Genes
MAN2B1,-26.84304,29.163595,7.531182690677804e-06,Other Genes
MAN2B2,-2.445999,18.189783,7.660411619170394e-06,Other Genes
MAN2C1,16.782753,10.649543,2.1783166166438011e-07,Other Genes
MANBA,10.792082,6.4766035,3.57804647691831e-06,Other Genes
MANBAL,-7.497,29.071394,1.4975160323471723e-06,Other Genes
MANCR,13.522794,12.01619,9.886745542109448e-09,Other Genes
MANEA,8.017935,-19.6962,4.366714988698749e-06,Other Genes
MANEA-DT,3.1396172,26.714941,1.5294926037461059e-06,Other Genes
MANEAL,10.653128,30.4865,1.1612388390054112e-07,Other Genes
MANF,-29.60905,23.777185,2.9672248321701605e-06,Other Genes
MANSC1,22.040722,25.454685,5.2623109793312284e-08,Other Genes
MANSC4,-30.278366,-12.978011,2.7670256462208453e-08,Other Genes
MAOA,14.806866,-17.002651,2.806133250471672e-06,Other Genes
MAOB,22.08524,-20.816507,2.7443015612148666e-09,Other Genes
MAP10,43.968204,-25.242853,1.2761416860789834e-07,Other Genes
MAP11,-9.213726,2.0565581,1.311861277052128e-06,Other Genes
MAP1A,18.273481,0.3223801,5.383068140824999e-07,Other Genes
MAP1B,-4.7481594,27.649418,4.1315848462697515e-07,Other Genes
MAP1LC3A,-5.1563735,-0.33536035,3.348668311520708e-05,Other Genes
MAP1LC3B,-10.383936,6.042893,1.2814330234533938e-06,Other Genes
MAP1LC3B2,-40.9047,-6.3551044,8.269680860932766e-08,Other Genes
MAP1LC3C,-15.639679,-9.681612,7.405982152659743e-09,Other Genes
MAP1S,0.14174047,14.6056,7.357235636777323e-06,Other Genes
MAP2,-4.7779913,-24.85327,1.893614769235959e-07,Other Genes
MAP2K1,3.4062972,-28.45345,5.369733238003989e-06,Other Genes
MAP2K2,21.397312,-28.058516,5.723043017096311e-06,Other Genes
MAP2K3,-0.25406048,-11.670826,8.982024191450407e-06,Other Genes
MAP2K4,2.3023326,-0.023571707,1.4463728726591425e-06,Other Genes
MAP2K5,-5.9332824,24.704205,1.146993517457085e-07,Other Genes
MAP2K6,-0.729074,1.2828324,3.432685715781162e-07,Other Genes
MAP2K7,-16.817572,-12.011551,1.1858529172404861e-06,Other Genes
MAP3K1,-5.2980437,5.0056114,6.3248848633591615e-06,Other Genes
MAP3K10,22.499992,0.47035024,3.760618546345598e-08,Other Genes
MAP3K11,4.8348904,14.504719,5.908597149961326e-06,Other Genes
MAP3K12,-31.886467,12.05501,4.920874268825109e-06,Other Genes
MAP3K13,-2.3829396,3.6878972,3.6091474491867114e-06,Other Genes
MAP3K14,0.20293655,-33.19873,5.036575285813363e-06,Other Genes
MAP3K14-AS1,10.727971,-3.384571,3.0796329467894127e-07,Other Genes
MAP3K15,14.103292,-46.171867,2.744301093191866e-08,Other Genes
MAP3K19,22.530628,-25.74727,5.5249120497757116e-09,Other Genes
MAP3K2,22.688643,-40.248734,4.2354601655962364e-05,Other Genes
MAP3K2-DT,-17.322683,-1.0049183,1.2276480090429415e-06,Other Genes
MAP3K20,10.540606,-17.539118,2.9328174333218633e-06,Other Genes
MAP3K20-AS1,4.53295,-2.0784097,4.169159181308538e-08,Other Genes
MAP3K21,1.4070857,-16.209887,1.8238334065465365e-07,Other Genes
MAP3K3,3.2802534,-9.664877,2.9909685930061513e-06,Other Genes
MAP3K4,-12.716657,-9.446437,2.2226052021569816e-06,Other Genes
MAP3K5,11.674099,16.63985,1.1129400804486005e-05,Other Genes
MAP3K6,33.640076,20.411879,3.3384683712038604e-07,Other Genes
MAP3K7,-3.0033514,-38.7211,3.4541738585068706e-06,Other Genes
MAP3K7CL,34.201263,-8.833152,6.5305984348700534e-06,Other Genes
MAP3K8,-0.8377121,32.505848,6.158875942430619e-05,Other Genes
MAP3K9,2.7869146,-13.238231,2.1228804104249984e-07,Other Genes
MAP4,12.66914,-11.955309,3.390195900032446e-06,Other Genes
MAP4K1,-14.357721,-26.82969,1.9577577841965348e-07,Other Genes
MAP4K2,-14.163101,28.620186,4.589041480311837e-06,Other Genes
MAP4K3,0.13467832,29.405252,1.8109851264412232e-06,Other Genes
MAP4K3-DT,10.766029,16.161886,2.021570916582023e-06,Other Genes
MAP4K4,-48.096653,0.94455165,7.056353219050328e-05,Other Genes
MAP4K5,-14.697377,20.158998,3.3464713873078958e-06,Other Genes
MAP6,-5.910418,-34.867596,5.075141623755102e-09,Other Genes
MAP6D1,-35.214054,9.8122015,3.7631479147684554e-07,Other Genes
MAP7,-11.439579,22.376297,4.7002533162951455e-07,Other Genes
MAP7D1,-15.113847,-14.129099,2.2598842806028322e-05,Other Genes
MAP7D2,6.003571,5.8768377,1.4417598372897235e-07,Other Genes
MAP7D3,31.11066,-9.307695,1.06452221035991e-06,Other Genes
MAP9,24.259287,7.1567016,6.24541498683151e-07,Other Genes
MAPK1,1.1247201,16.66415,3.283864802058569e-05,Other Genes
MAPK10,34.47994,1.363746,4.975185220393374e-07,Other Genes
MAPK11,-37.7897,-11.591082,3.4939885348369304e-07,Other Genes
MAPK12,3.1376076,1.6695726,1.597785811417216e-07,Other Genes
MAPK13,-7.189356,10.858633,3.735548242960088e-06,Other Genes
MAPK14,8.715716,-19.176567,6.057180978197783e-06,Other Genes
MAPK1IP1L,-20.580124,26.625603,7.823916684079687e-06,Other Genes
MAPK3,-3.1099963,-3.7681074,4.015067300305335e-06,Other Genes
MAPK6,-11.180436,-27.026365,3.5134870885127294e-06,Other Genes
MAPK6-DT,-28.415373,-22.859346,1.3684259383880115e-07,Other Genes
MAPK7,-33.63859,27.380074,6.293161646425857e-08,Other Genes
MAPK8,-8.046568,-19.63792,1.7879154552005028e-06,Other Genes
MAPK8IP1,-7.355116,-22.088762,1.2616523609265752e-07,Other Genes
MAPK8IP2,4.6127977,5.0728273,7.296936591594934e-08,Other Genes
MAPK8IP3,-29.271076,-18.614737,4.443898142479355e-07,Other Genes
MAPK9,-2.9646256,-33.905827,1.5520561678153385e-06,Other Genes
MAPKAP1,-32.26923,13.5431795,4.846422719633034e-06,Other Genes
MAPKAPK2,6.4796586,-2.5884702,6.776138347881617e-07,Other Genes
MAPKAPK3,1.2052994,26.23283,6.653255780141272e-06,Other Genes
MAPKAPK5,-5.2784495,-21.556664,6.424480704377071e-07,Other Genes
MAPKAPK5-AS1,-30.661276,-15.989375,6.3055742394997686e-06,Other Genes
MAPKBP1,-27.947115,-15.116456,6.182430502605348e-07,Other Genes
MAPRE1,-24.041903,-10.449896,2.555211138924848e-07,Other Genes
MAPRE2,-13.43147,0.85607976,6.515309971214523e-07,Other Genes
MAPRE3,-1.2007445,-5.594587,1.1567251691894684e-06,Other Genes
MAPT,-1.3739394,-15.802641,5.484503379174937e-08,Other Genes
MAPT-AS1,-36.81304,-23.65084,7.405982619038763e-09,Other Genes
MAPT-IT1,-26.987663,-6.835959,1.082728291203167e-08,Other Genes
MARC1,-38.233143,-8.88454,5.276332412352684e-07,Other Genes
MARC2,-34.441456,3.588616,1.7075106667615058e-07,Other Genes
MARCH1,24.623035,15.046217,4.878875447135447e-06,Other Genes
MARCH10,-3.230381,9.263541,5.973864742306215e-08,Other Genes
MARCH10-DT,17.356163,19.837944,6.992521586933123e-09,Other Genes
MARCH2,17.944794,4.181231,7.254379260618804e-07,Other Genes
MARCH3,-15.269625,-22.266996,4.0727315115086246e-07,Other Genes
MARCH4,-44.402695,-8.116909,2.330840528992321e-09,Other Genes
MARCH5,-15.0458,17.722746,1.3503748659807403e-06,Other Genes
MARCH6,-0.7882045,-6.6485977,4.6485142700190234e-06,Other Genes
MARCH7,-11.570368,19.143732,2.0653003337062813e-06,Other Genes
MARCH8,-6.3222847,2.309431,6.660591839823474e-08,Other Genes
MARCH9,-12.159307,-11.5975065,1.8443105086615497e-06,Other Genes
MARCKS,-11.843456,5.147097,0.00045969935892739957,Other Genes
MARCKSL1,-27.527107,14.855533,7.812633001040509e-05,Other Genes
MARCO,22.27522,-24.403255,3.590892942479831e-06,Other Genes
MARF1,26.52575,5.169894,1.3055597777038165e-05,Other Genes
MARK1,41.14026,19.308393,5.879809515087257e-08,Other Genes
MARK2,14.7394705,28.91763,2.2969241200748017e-06,Other Genes
MARK3,9.282165,6.4990478,5.844461674754023e-06,Other Genes
MARK4,17.679361,-12.203497,1.0086707558666454e-06,Other Genes
MARS,35.79865,12.761608,2.82477962206117e-06,Other Genes
MARS2,6.5861535,20.413567,9.749607291074749e-07,Other Genes
MARVELD1,-11.392991,44.644913,5.945479538350111e-07,Other Genes
MARVELD2,22.661299,-6.190025,1.4739411564620644e-08,Other Genes
MARVELD3,16.732645,14.14631,1.3080820761483806e-08,Other Genes
MAS1,20.385185,-10.54873,1.5793590638329258e-08,Other Genes
MASP2,-11.988801,-16.479519,5.225533561661906e-08,Other Genes
MAST1,1.524498,26.652405,3.492632366673583e-08,Other Genes
MAST2,0.44534466,16.72322,1.3839578368409152e-06,Other Genes
MAST3,0.19816588,15.290057,2.741106092606891e-06,Other Genes
MAST4,-16.635431,39.645283,8.554399632979164e-07,Other Genes
MAST4-AS1,-23.694132,-11.593422,3.601679228271692e-08,Other Genes
MAST4-IT1,10.285254,-3.9448802,4.894765157214899e-08,Other Genes
MASTL,-6.4201283,-31.652962,3.602847286748237e-06,Other Genes
MAT2A,10.751667,2.2496498,2.589582850080909e-06,Other Genes
MAT2B,16.613644,-22.57364,3.6665492238045122e-06,Other Genes
MATK,-23.027674,-5.9421835,2.622033894495885e-07,Other Genes
MATN1,49.786415,4.9984016,3.195476913492586e-08,Other Genes
MATN1-AS1,-2.1138482,-0.028781056,7.411048194451322e-08,Other Genes
MATN2,-5.8585234,10.01853,7.187890707110194e-08,Other Genes
MATN3,-3.4007342,0.4036464,2.330840528992321e-09,Other Genes
MATN4,1.228584,20.525543,4.098310678912643e-09,Other Genes
MATR3,-14.553969,-16.66415,4.075105768794239e-08,Other Genes
MATR3-1,-26.917454,-0.9998611,3.454021190449658e-06,Other Genes
MAU2,14.993847,-3.355703,2.6868679534626834e-06,Other Genes
MAVS,13.853989,-13.92404,6.974859546340757e-06,Other Genes
MAX,45.034462,5.778411,3.5689109320818248e-06,Other Genes
MAZ,3.8365016,20.876492,1.929738972048101e-05,Other Genes
MB,15.603517,-31.59659,6.992521586933123e-09,Other Genes
MB21D2,10.517678,32.122215,1.2629463865504504e-06,Other Genes
MBD1,-31.839148,2.1868324,8.68157589319304e-07,Other Genes
MBD2,-2.2538214,15.240283,1.3990343659988853e-06,Other Genes
MBD3,-16.957182,-24.605034,4.227161665674052e-06,Other Genes
MBD3L1,-14.865585,13.314369,2.097756476040481e-08,Other Genes
MBD4,-0.5293605,37.88177,8.014989507763841e-06,Other Genes
MBD5,10.799832,-13.771523,1.0015497175251315e-06,Other Genes
MBD6,-11.869629,-13.267841,5.723441521691744e-07,Other Genes
MBIP,12.15206,9.005885,1.0726296003337804e-06,Other Genes
MBL2,-24.55783,11.128492,4.248221424709186e-09,Other Genes
MBLAC1,2.86062,-36.823433,1.347485992005184e-07,Other Genes
MBLAC2,18.845825,23.119228,7.316128096295671e-07,Other Genes
MBNL1,17.512505,11.765197,1.786755330490252e-05,Other Genes
MBNL1-AS1,8.013751,-18.978983,2.4693546258025384e-06,Other Genes
MBNL2,1.1198962,-18.563478,1.43333582731108e-06,Other Genes
MBNL3,-7.7547297,12.068946,8.065367565634024e-07,Other Genes
MBOAT1,28.24974,26.629103,4.490685722367119e-07,Other Genes
MBOAT2,-7.4827557,-14.537888,6.376200970468335e-07,Other Genes
MBOAT4,-13.389057,-30.257612,5.293233435789564e-08,Other Genes
MBOAT7,4.1087217,11.331003,1.4097332976505286e-05,Other Genes
MBP,-14.922505,-7.581009,4.218284396939467e-05,Other Genes
MBTD1,-16.78606,-28.774359,9.135680487478853e-07,Other Genes
MBTPS1,-14.3322735,1.8466687,1.9850879789462384e-06,Other Genes
MBTPS2,-13.627904,14.33087,5.232371551413943e-07,Other Genes
MC1R,7.2125525,-19.816792,1.440939767271645e-07,Other Genes
MC2R,-10.575076,-21.125494,8.496442849359918e-09,Other Genes
MCAM,7.04662,3.1972826,2.8006396205513046e-08,Other Genes
MCAT,-2.8785353,-12.951484,4.717628082215086e-07,Other Genes
MCC,8.175675,-9.234282,5.220500522235996e-07,Other Genes
MCCC1,31.290363,-14.477462,6.94384548951951e-07,Other Genes
MCCC1-AS1,-22.766071,32.723213,2.507586984605718e-08,Other Genes
MCCC2,-0.4128675,-26.854248,1.896992998556307e-06,Other Genes
MCCD1,8.194069,3.9564128,1.2067663210425188e-08,Other Genes
MCEE,4.026765,17.1992,3.259524659037632e-06,Other Genes
MCEMP1,-10.31466,17.693722,1.3363895692757162e-06,Other Genes
MCF2,7.765958,27.860588,3.623930366945755e-08,Other Genes
MCF2L,5.2213144,9.269971,1.0116199360575043e-07,Other Genes
MCF2L-AS1,4.4436045,2.6128976,3.7373466100319704e-07,Other Genes
MCF2L2,-5.0490785,-10.062794,5.154835581639507e-07,Other Genes
MCFD2,-6.7693477,-5.239037,3.723260770871737e-06,Other Genes
MCHR1,16.605804,-24.55955,4.1346103228099844e-10,Other Genes
MCL1,4.317829,-20.010418,5.651085240477292e-05,Other Genes
MCM10,26.295004,8.009155,8.898540578528513e-08,Other Genes
MCM2,21.093418,10.730176,1.8932554608407366e-08,Other Genes
MCM3,20.329,19.911415,2.0824231327078726e-07,Other Genes
MCM3AP,3.2197359,-12.420041,3.6732635359296348e-06,Other Genes
MCM3AP-AS1,0.9306716,-5.7999153,5.505979220157328e-07,Other Genes
MCM4,14.525812,16.863768,4.670746343384182e-07,Other Genes
MCM5,2.3427935,-0.07810871,2.14046788443884e-06,Other Genes
MCM6,-39.246468,21.535355,4.721327594362982e-07,Other Genes
MCM7,-10.065052,-22.511106,1.7587127958315567e-06,Other Genes
MCM8,-11.777061,14.699002,9.76624238787059e-07,Other Genes
MCM8-AS1,10.07266,25.689299,1.4662045635741208e-08,Other Genes
MCM9,44.17778,-5.9530377,1.9222487248045667e-06,Other Genes
MCMBP,3.7650125,-0.42334387,7.221416073333901e-07,Other Genes
MCMDC2,-22.195358,-5.855019,7.507297709434329e-08,Other Genes
MCOLN1,15.568543,-10.07344,1.940847857569678e-05,Other Genes
MCOLN2,3.320848,0.51205903,2.916321776366008e-05,Other Genes
MCOLN3,4.0812416,1.4529076,5.150384749772233e-07,Other Genes
MCPH1,27.091045,12.715166,4.210221304986503e-06,Other Genes
MCPH1-AS1,-18.889215,-23.416948,4.014199356563237e-08,Other Genes
MCRIP1,20.639948,-16.888102,2.401947601463552e-06,Other Genes
MCRIP2,-2.8061278,-8.520828,1.4390133321480956e-06,Other Genes
MCRS1,9.644552,21.883547,1.1534605828653174e-06,Other Genes
MCTP1,-3.227476,-7.1309137,2.2297596349981086e-06,Other Genes
MCTP1-AS1,-19.691542,-41.13165,8.556410175468415e-08,Other Genes
MCTP2,19.274597,-6.061036,5.7746861994069015e-06,Other Genes
MCTS1,3.3720164,-46.027912,1.555545524443142e-06,Other Genes
MCU,15.382465,-6.620427,1.098219559073008e-06,Other Genes
MCUB,14.704453,17.925257,1.0914108672638224e-06,Other Genes
MCUR1,-25.778797,-19.085728,2.167826353553184e-06,Other Genes
MDC1,-26.953646,-20.988634,1.2064753691531966e-06,Other Genes
MDC1-AS1,-7.9351053,3.842086,1.5039226612569776e-09,Other Genes
MDFIC,-5.212689,-22.801626,4.1976910778082585e-06,Other Genes
